date,school_id,grade,teachers_marked_present,teachers_attendance_marked,total_teachers
2023-01-10,1000000007,9,12,33,42
2023-01-10,1000000006,7,13,35,40
2023-01-10,1000000008,11,28,37,42
2023-01-10,1000000001,2,20,38,42
2023-01-10,1000000009,6,26,37,40
2023-01-10,1000000008,5,27,38,45
2023-01-10,1000000006,8,29,34,41
2023-01-10,1000000005,3,22,34,45
2023-01-10,1000000005,6,28,34,42
2023-01-10,1000000010,5,26,34,40
2023-01-10,1000000007,9,15,35,45
2023-01-10,1000000010,11,26,32,43
2023-01-10,1000000009,2,24,39,41
2023-01-10,1000000009,6,14,37,42
2023-01-10,1000000007,12,10,33,40
2023-01-10,1000000008,5,18,30,41
2023-01-10,1000000007,9,16,32,40
2023-01-10,1000000003,7,13,36,44
2023-01-10,1000000005,7,24,32,41
2023-01-10,1000000006,5,25,34,41
2023-01-10,1000000003,1,24,39,43
2023-01-10,1000000007,6,29,39,40
2023-01-10,1000000002,9,13,33,44
2023-01-10,1000000010,3,29,37,40
2023-01-10,1000000003,2,10,39,44
2023-01-10,1000000007,8,20,38,44
2023-01-10,1000000006,5,11,37,42
2023-01-10,1000000004,4,20,38,40
2023-01-10,1000000010,12,26,32,41
2023-01-10,1000000004,7,14,32,41
2023-01-10,1000000010,11,26,31,40
2023-01-10,1000000001,11,25,34,43
2023-01-10,1000000002,6,10,36,42
2023-01-10,1000000002,7,15,37,40
2023-01-10,1000000009,10,22,32,43
2023-01-10,1000000006,2,25,39,43
2023-01-10,1000000002,1,27,37,40
2023-01-10,1000000001,7,27,33,44
2023-01-10,1000000004,1,23,39,40
2023-01-10,1000000009,9,14,34,45
2023-01-10,1000000002,4,26,32,42
2023-01-10,1000000001,1,16,38,41
2023-01-10,1000000002,12,29,34,45
2023-01-10,1000000002,2,11,32,42
2023-01-10,1000000001,12,23,35,40
2023-01-10,1000000004,3,22,37,41
2023-01-10,1000000009,8,15,39,42
2023-01-10,1000000007,5,15,37,41
2023-01-10,1000000003,10,16,38,43
2023-01-10,1000000010,6,10,34,40
2023-01-10,1000000003,9,20,32,40
2023-01-10,1000000005,5,22,38,41
2023-01-10,1000000007,4,11,35,44
2023-01-10,1000000004,2,25,31,43
2023-01-10,1000000008,11,15,36,40
2023-01-10,1000000008,10,14,34,40
2023-01-10,1000000004,7,27,37,42
2023-01-10,1000000009,6,19,33,41
2023-01-10,1000000006,1,17,37,41
2023-01-10,1000000006,9,11,33,45
2023-01-10,1000000005,3,27,36,45
2023-01-10,1000000006,10,20,36,42
2023-01-10,1000000006,12,29,36,43
2023-01-10,1000000008,4,17,38,41
2023-01-10,1000000004,7,27,37,40
2023-01-10,1000000005,6,18,37,40
2023-01-10,1000000007,2,12,34,42
2023-01-10,1000000010,1,24,39,45
2023-01-10,1000000010,8,19,33,44
2023-01-10,1000000005,11,24,35,45
2023-01-10,1000000002,7,14,36,40
2023-01-10,1000000010,11,15,32,44
2023-01-10,1000000007,5,12,30,45
2023-01-10,1000000007,2,14,30,44
2023-01-10,1000000009,10,18,33,45
2023-01-10,1000000003,4,11,33,40
2023-01-10,1000000010,4,13,34,41
2023-01-10,1000000004,10,12,34,45
2023-01-10,1000000007,1,15,32,40
2023-01-10,1000000007,6,11,38,40
2023-01-10,1000000003,8,19,38,42
2023-01-10,1000000001,5,13,38,44
2023-01-10,1000000010,3,28,31,44
2023-01-10,1000000003,9,19,37,41
2023-01-10,1000000009,12,10,38,41
2023-01-10,1000000002,1,23,38,45
2023-01-10,1000000004,2,14,30,41
2023-01-10,1000000010,1,10,33,43
2023-01-10,1000000002,3,12,34,40
2023-01-10,1000000009,5,16,32,42
2023-01-10,1000000002,5,14,34,45
2023-01-10,1000000003,1,16,30,41
2023-01-10,1000000004,12,18,33,42
2023-01-10,1000000007,3,23,30,42
2023-01-10,1000000010,2,29,33,45
2023-01-10,1000000006,12,16,35,40
2023-01-10,1000000008,4,12,36,44
2023-01-10,1000000002,5,14,30,40
2023-01-10,1000000006,12,10,38,40
2023-01-10,1000000002,12,24,32,43
2023-01-10,1000000004,10,16,35,45
2023-01-10,1000000005,10,24,34,40
2023-01-10,1000000006,10,18,37,40
2023-01-10,1000000008,9,13,34,42
2023-01-10,1000000006,5,26,31,42
2023-01-10,1000000001,9,27,36,42
2023-01-10,1000000006,2,28,35,43
2023-01-10,1000000008,8,10,31,44
2023-01-10,1000000007,7,28,34,45
2023-01-10,1000000008,3,29,36,43
2023-01-10,1000000001,3,20,30,43
2023-01-10,1000000003,1,20,39,43
2023-01-10,1000000004,6,10,35,45
2023-01-10,1000000010,7,29,38,43
2023-01-10,1000000004,11,20,33,44
2023-01-10,1000000006,5,14,32,42
2023-01-10,1000000008,10,25,34,42
2023-01-10,1000000005,6,18,36,40
2023-01-10,1000000003,2,18,31,42
2023-01-10,1000000009,6,18,30,45
2023-01-10,1000000008,4,20,33,45
2023-01-10,1000000004,2,16,31,40
2023-01-10,1000000008,10,21,39,44
2023-01-10,1000000001,10,20,37,41
2023-01-10,1000000002,8,21,35,40
2023-01-10,1000000008,9,17,37,41
2023-01-10,1000000002,10,22,33,40
2023-01-10,1000000010,3,28,34,45
2023-01-10,1000000002,1,11,37,44
2023-01-10,1000000006,3,25,33,45
2023-01-10,1000000002,1,18,37,42
2023-01-10,1000000010,12,21,30,40
2023-01-10,1000000006,2,20,33,44
2023-01-10,1000000006,1,13,37,43
2023-01-10,1000000008,7,11,38,41
2023-01-10,1000000006,10,22,36,43
2023-01-10,1000000004,1,16,34,43
2023-01-10,1000000002,2,20,32,45
2023-01-10,1000000005,8,21,38,44
2023-01-10,1000000004,10,17,37,42
2023-01-10,1000000002,8,24,36,43
2023-01-10,1000000007,6,21,35,40
2023-01-10,1000000006,11,10,37,44
2023-01-10,1000000002,12,25,31,40
2023-01-10,1000000001,3,21,34,44
2023-01-10,1000000008,10,16,30,41
2023-01-10,1000000008,5,26,38,44
2023-01-10,1000000003,9,22,34,45
2023-01-10,1000000010,9,26,37,40
2023-01-10,1000000006,5,28,33,44
2023-01-10,1000000003,12,28,30,40
2023-01-10,1000000010,4,18,38,42
2023-01-10,1000000001,9,23,36,45
2023-01-10,1000000001,10,13,34,40
2023-01-10,1000000005,12,25,34,45
2023-01-10,1000000007,3,10,31,41
2023-01-10,1000000001,6,28,38,45
2023-01-10,1000000002,7,23,34,40
2023-01-10,1000000001,2,15,35,43
2023-01-10,1000000001,1,29,32,41
2023-01-10,1000000006,6,19,37,43
2023-01-10,1000000005,8,12,30,42
2023-01-10,1000000009,10,26,33,43
2023-01-10,1000000010,8,23,32,40
2023-01-10,1000000006,1,28,37,43
2023-01-10,1000000004,6,28,33,45
2023-01-10,1000000005,6,19,38,40
2023-01-10,1000000008,1,22,32,45
2023-01-10,1000000005,1,22,32,42
2023-01-10,1000000003,9,24,32,42
2023-01-10,1000000003,7,22,33,42
2023-01-10,1000000003,12,28,32,40
2023-01-10,1000000007,8,18,36,45
2023-01-10,1000000008,4,13,39,42
2023-01-10,1000000005,5,10,34,40
2023-01-10,1000000009,5,15,32,40
2023-01-10,1000000002,10,26,36,42
2023-01-10,1000000006,6,17,38,40
2023-01-10,1000000009,4,28,33,44
2023-01-10,1000000007,12,19,32,40
2023-01-10,1000000005,5,21,36,45
2023-01-10,1000000005,12,14,34,44
2023-01-10,1000000001,1,14,37,44
2023-01-10,1000000005,5,13,39,41
2023-01-10,1000000009,9,12,30,42
2023-01-10,1000000002,6,12,39,45
2023-01-10,1000000007,1,15,36,41
2023-01-10,1000000008,7,10,36,41
2023-01-10,1000000005,1,23,38,44
2023-01-10,1000000006,9,16,36,41
2023-01-10,1000000009,2,12,36,41
2023-01-10,1000000007,7,14,30,43
2023-01-10,1000000002,6,14,33,41
2023-01-10,1000000001,8,24,34,44
2023-01-10,1000000004,11,18,34,44
2023-01-10,1000000001,11,11,39,45
2023-01-10,1000000007,11,27,35,42
2023-01-10,1000000007,6,22,32,41
2023-01-10,1000000003,6,20,39,40
2023-01-10,1000000007,3,15,38,42
2023-01-10,1000000004,9,23,33,40
2023-01-10,1000000003,5,10,30,45
2023-01-10,1000000003,8,26,35,44
2023-01-10,1000000003,4,14,38,45
2023-01-10,1000000002,8,20,39,40
2023-01-10,1000000005,11,17,34,44
2023-01-10,1000000005,11,12,39,42
2023-01-10,1000000003,4,23,37,40
2023-01-10,1000000009,4,11,32,44
2023-01-10,1000000003,11,16,36,41
2023-01-10,1000000003,1,15,33,43
2023-01-10,1000000006,5,10,31,41
2023-01-10,1000000006,2,19,38,44
2023-01-10,1000000010,2,25,30,41
2023-01-10,1000000006,11,10,36,41
2023-01-10,1000000007,7,23,32,41
2023-01-10,1000000010,3,15,37,44
2023-01-10,1000000008,2,28,33,41
2023-01-10,1000000005,4,28,37,42
2023-01-10,1000000008,2,11,36,45
2023-01-10,1000000009,12,16,36,44
2023-01-10,1000000006,11,26,39,42
2023-01-10,1000000003,5,11,37,43
2023-01-10,1000000002,5,21,31,41
2023-01-10,1000000009,12,25,34,44
2023-01-10,1000000008,10,23,39,45
2023-01-10,1000000010,4,16,37,41
2023-01-10,1000000005,3,20,39,40
2023-01-10,1000000010,5,26,34,45
2023-01-10,1000000001,4,26,38,45
2023-01-10,1000000007,7,17,30,40
2023-01-10,1000000005,9,26,39,44
2023-01-10,1000000001,2,19,33,42
2023-01-10,1000000007,10,19,36,43
2023-01-10,1000000004,6,28,31,42
2023-01-10,1000000007,11,20,35,44
2023-01-10,1000000009,5,18,38,41
2023-01-10,1000000007,8,16,39,40
2023-01-10,1000000003,7,29,33,42
2023-01-10,1000000001,5,18,35,40
2023-01-10,1000000006,2,21,37,41
2023-01-10,1000000010,8,12,39,42
2023-01-10,1000000006,9,19,37,43
2023-01-10,1000000009,5,10,34,45
2023-01-10,1000000001,12,22,31,42
2023-01-10,1000000003,1,20,39,41
2023-01-10,1000000009,6,11,32,44
2023-01-10,1000000005,1,10,34,41
2023-01-10,1000000010,11,14,35,45
2023-01-10,1000000006,9,27,33,41
2023-01-10,1000000009,9,15,36,40
2023-01-10,1000000009,9,14,37,42
2023-01-10,1000000009,1,24,39,40
2023-01-10,1000000009,1,18,33,44
2023-01-10,1000000005,8,20,33,45
2023-01-10,1000000001,6,19,36,41
2023-01-10,1000000010,11,26,36,40
2023-01-10,1000000006,8,26,39,41
2023-01-10,1000000006,3,12,35,44
2023-01-10,1000000007,11,20,39,40
2023-01-10,1000000008,10,12,39,41
2023-01-10,1000000010,7,16,39,43
2023-01-10,1000000003,1,19,33,44
2023-01-10,1000000008,7,24,38,43
2023-01-10,1000000001,2,14,35,41
2023-01-10,1000000002,6,19,33,40
2023-01-10,1000000009,5,29,38,41
2023-01-10,1000000005,9,26,35,44
2023-01-10,1000000004,1,21,37,44
2023-01-10,1000000001,6,28,39,45
2023-01-10,1000000001,6,29,35,44
2023-01-10,1000000009,6,23,34,43
2023-01-10,1000000008,8,17,37,44
2023-01-10,1000000002,5,21,31,40
2023-01-10,1000000002,4,21,38,43
2023-01-10,1000000006,12,17,30,40
2023-01-10,1000000008,3,24,36,44
2023-01-10,1000000003,8,24,32,40
2023-01-10,1000000009,3,24,31,43
2023-01-10,1000000008,1,11,33,44
2023-01-10,1000000009,7,16,31,45
2023-01-10,1000000008,9,18,36,40
2023-01-10,1000000007,1,21,32,45
2023-01-10,1000000005,6,16,39,45
2023-01-10,1000000004,8,11,33,45
2023-01-10,1000000007,10,25,34,43
2023-01-10,1000000004,12,13,35,42
2023-01-10,1000000009,1,21,33,44
2023-01-10,1000000003,11,19,35,45
2023-01-10,1000000007,4,10,32,42
2023-01-10,1000000010,10,24,38,42
2023-01-10,1000000010,2,14,31,43
2023-01-10,1000000004,12,21,39,41
2023-01-10,1000000001,10,14,36,44
2023-01-10,1000000007,7,27,31,40
2023-01-10,1000000002,3,21,35,44
2023-01-10,1000000006,1,16,31,43
2023-01-10,1000000007,1,10,36,45
2023-01-10,1000000001,5,17,35,42
2023-01-10,1000000007,5,23,32,42
2023-01-10,1000000005,5,26,30,42
2023-01-10,1000000008,5,13,39,41
2023-01-10,1000000007,8,21,38,43
2023-01-10,1000000001,1,29,36,42
2023-01-10,1000000009,6,14,34,45
2023-01-10,1000000001,2,24,31,40
2023-01-10,1000000006,7,27,32,41
2023-01-10,1000000004,11,17,33,42
2023-01-10,1000000001,9,11,36,42
2023-01-10,1000000003,11,19,35,43
2023-01-10,1000000003,2,26,30,40
2023-01-10,1000000003,1,16,33,40
2023-01-10,1000000004,11,19,36,40
2023-01-10,1000000007,10,16,32,45
2023-01-10,1000000008,2,17,31,41
2023-01-10,1000000001,10,19,33,43
2023-01-10,1000000001,6,20,32,44
2023-01-10,1000000005,8,10,32,42
2023-01-10,1000000009,7,16,36,45
2023-01-10,1000000002,1,19,36,40
2023-01-10,1000000008,4,20,33,41
2023-01-10,1000000006,5,14,37,43
2023-01-10,1000000003,7,19,33,42
2023-01-10,1000000009,3,13,38,45
2023-01-10,1000000002,6,17,31,45
2023-01-10,1000000010,3,19,37,43
2023-01-10,1000000006,3,12,30,43
2023-01-10,1000000002,6,11,38,44
2023-01-10,1000000005,10,18,30,41
2023-01-10,1000000008,12,19,34,43
2023-01-10,1000000006,7,20,33,42
2023-01-10,1000000010,11,15,39,42
2023-01-10,1000000004,8,28,36,41
2023-01-10,1000000008,9,24,34,45
2023-01-10,1000000010,11,16,34,41
2023-01-10,1000000009,5,20,34,44
2023-01-10,1000000005,1,11,33,41
2023-01-10,1000000010,4,17,38,45
2023-01-10,1000000008,1,23,39,42
2023-01-10,1000000007,10,26,34,43
2023-01-10,1000000005,8,25,30,40
2023-01-10,1000000005,2,11,36,40
2023-01-10,1000000008,3,18,35,40
2023-01-10,1000000008,12,21,37,41
2023-01-10,1000000006,6,22,30,43
2023-01-10,1000000008,10,26,32,40
2023-01-10,1000000001,8,15,33,41
2023-01-10,1000000009,2,12,32,44
2023-01-10,1000000004,6,21,39,43
2023-01-10,1000000007,6,20,31,43
2023-01-10,1000000009,6,15,31,40
2023-01-10,1000000008,2,21,31,44
2023-01-10,1000000007,10,23,34,40
2023-01-10,1000000005,2,29,30,42
2023-01-10,1000000001,1,18,35,40
2023-01-10,1000000007,10,26,30,41
2023-01-10,1000000003,3,13,39,43
2023-01-10,1000000005,6,10,39,44
2023-01-10,1000000003,11,15,30,45
2023-01-10,1000000009,6,15,36,41
2023-01-10,1000000001,9,28,35,44
2023-01-10,1000000003,8,29,30,43
2023-01-10,1000000006,1,23,38,42
2023-01-10,1000000003,10,10,36,44
2023-01-10,1000000007,1,27,39,44
2023-01-10,1000000005,2,23,37,41
2023-01-10,1000000001,8,21,37,45
2023-01-10,1000000001,5,17,36,40
2023-01-10,1000000003,12,20,32,42
2023-01-10,1000000010,6,14,35,42
2023-01-10,1000000006,8,25,34,42
2023-01-10,1000000010,12,19,38,44
2023-01-10,1000000009,11,19,30,42
2023-01-10,1000000002,12,28,31,44
2023-01-10,1000000010,10,28,36,43
2023-01-10,1000000008,4,13,34,43
2023-01-10,1000000004,9,22,34,40
2023-01-10,1000000001,4,11,33,45
2023-01-10,1000000009,6,16,35,41
2023-01-10,1000000006,1,26,30,41
2023-01-10,1000000009,6,13,35,41
2023-01-10,1000000010,6,16,35,45
2023-01-10,1000000010,3,11,34,40
2023-01-10,1000000003,7,13,39,43
2023-01-10,1000000006,5,21,30,45
2023-01-10,1000000003,8,16,33,40
2023-01-10,1000000002,4,11,34,41
2023-01-10,1000000001,3,10,33,41
2023-01-10,1000000006,1,20,33,42
2023-01-10,1000000008,7,12,31,45
2023-01-10,1000000009,11,15,35,45
2023-01-10,1000000002,11,20,35,42
2023-01-10,1000000004,9,25,31,43
2023-01-10,1000000001,2,20,34,40
2023-01-10,1000000007,11,16,36,44
2023-01-10,1000000001,1,15,32,41
2023-01-10,1000000010,11,10,36,42
2023-01-10,1000000002,4,12,36,44
2023-01-10,1000000005,3,25,35,44
2023-01-10,1000000008,2,14,36,44
2023-01-10,1000000010,11,28,32,40
2023-01-10,1000000004,7,22,30,41
2023-01-10,1000000006,8,19,31,40
2023-01-10,1000000007,1,18,37,40
2023-01-10,1000000010,11,29,39,40
2023-01-10,1000000005,3,19,37,43
2023-01-10,1000000010,1,15,32,40
2023-01-10,1000000010,5,12,30,43
2023-01-10,1000000007,4,18,30,45
2023-01-10,1000000003,8,29,32,40
2023-01-10,1000000004,10,18,34,44
2023-01-10,1000000009,10,28,33,45
2023-01-10,1000000003,1,18,34,45
2023-01-10,1000000007,10,23,32,42
2023-01-10,1000000004,1,12,32,45
2023-01-10,1000000009,6,12,31,45
2023-01-10,1000000007,11,25,37,40
2023-01-10,1000000004,12,15,39,40
2023-01-10,1000000010,12,12,36,42
2023-01-10,1000000010,3,17,34,45
2023-01-10,1000000002,8,20,34,43
2023-01-10,1000000005,9,17,33,43
2023-01-10,1000000002,9,29,35,41
2023-01-10,1000000003,8,17,30,43
2023-01-10,1000000006,12,28,32,41
2023-01-10,1000000007,12,14,33,43
2023-01-10,1000000003,2,23,32,43
2023-01-10,1000000005,9,23,31,40
2023-01-10,1000000009,6,24,36,45
2023-01-10,1000000003,9,24,39,42
2023-01-10,1000000001,8,18,32,41
2023-01-10,1000000009,3,24,36,41
2023-01-10,1000000005,3,14,38,40
2023-01-10,1000000006,9,23,34,43
2023-01-10,1000000001,8,16,32,41
2023-01-10,1000000008,11,25,37,40
2023-01-10,1000000008,2,22,33,42
2023-01-10,1000000001,9,20,39,41
2023-01-10,1000000006,9,29,34,45
2023-01-10,1000000005,10,29,32,41
2023-01-10,1000000004,2,26,37,44
2023-01-10,1000000002,5,19,31,40
2023-01-10,1000000009,12,10,35,44
2023-01-10,1000000001,6,25,33,44
2023-01-10,1000000002,5,24,32,40
2023-01-10,1000000010,4,15,37,40
2023-01-10,1000000005,8,25,31,44
2023-01-10,1000000001,8,26,32,43
2023-01-10,1000000007,1,16,38,43
2023-01-10,1000000002,6,10,33,44
2023-01-10,1000000005,1,10,39,45
2023-01-10,1000000003,2,22,36,43
2023-01-10,1000000006,4,15,31,42
2023-01-10,1000000006,1,18,36,44
2023-01-10,1000000008,9,19,36,45
2023-01-10,1000000003,12,25,33,42
2023-01-10,1000000002,2,28,32,45
2023-01-10,1000000009,12,23,31,41
2023-01-10,1000000009,8,29,31,41
2023-01-10,1000000008,9,22,35,44
2023-01-10,1000000007,10,15,33,44
2023-01-10,1000000005,3,22,33,43
2023-01-10,1000000002,4,15,31,42
2023-01-10,1000000009,8,16,35,40
2023-01-10,1000000010,12,11,34,45
2023-01-10,1000000009,11,27,31,45
2023-01-10,1000000008,10,29,30,43
2023-01-10,1000000010,4,12,30,44
2023-01-10,1000000008,4,29,34,41
2023-01-10,1000000004,7,18,37,43
2023-01-10,1000000008,5,29,32,40
2023-01-10,1000000010,2,26,32,42
2023-01-10,1000000010,12,21,33,43
2023-01-10,1000000003,10,24,30,40
2023-01-10,1000000007,3,10,33,45
2023-01-10,1000000001,2,27,30,41
2023-01-10,1000000002,5,13,34,41
2023-01-10,1000000002,5,16,37,43
2023-01-10,1000000006,4,24,38,43
2023-01-10,1000000002,9,21,32,40
2023-01-10,1000000004,2,10,32,42
2023-01-10,1000000007,3,12,33,40
2023-01-10,1000000008,10,24,36,41
2023-01-10,1000000007,5,23,34,40
2023-01-10,1000000003,5,16,35,42
2023-01-10,1000000010,11,10,31,43
2023-01-10,1000000001,3,10,35,40
2023-01-10,1000000006,4,27,36,42
2023-01-10,1000000002,7,20,34,42
2023-01-10,1000000001,2,14,31,45
2023-01-10,1000000007,8,26,39,40
2023-01-10,1000000010,9,24,31,45
2023-01-10,1000000009,3,20,35,42
2023-01-10,1000000002,1,11,35,42
2023-01-10,1000000009,4,26,32,41
2023-01-10,1000000008,6,11,35,43
2023-01-10,1000000010,7,29,30,45
2023-01-10,1000000003,6,16,38,45
2023-01-10,1000000001,4,19,37,44
2023-01-10,1000000002,5,15,36,43
2023-01-10,1000000003,2,20,39,42
2023-01-10,1000000010,5,21,36,43
2023-01-10,1000000010,5,13,37,44
2023-01-10,1000000005,8,13,34,44
2023-01-10,1000000006,3,14,39,40
2023-01-10,1000000003,2,15,37,45
2023-01-10,1000000004,9,16,31,45
2023-01-10,1000000007,9,27,32,41
2023-01-10,1000000010,7,16,32,42
2023-01-10,1000000010,1,10,38,40
2023-01-10,1000000008,10,10,38,45
2023-01-10,1000000005,4,29,31,44
2023-01-10,1000000009,6,27,34,43
2023-01-10,1000000006,7,23,30,45
2023-01-10,1000000001,2,15,34,41
2023-01-10,1000000001,11,24,39,40
2023-01-10,1000000007,8,15,33,41
2023-01-10,1000000006,2,12,36,40
2023-01-10,1000000003,8,29,36,45
2023-01-10,1000000001,7,20,36,41
2023-01-10,1000000002,6,20,33,45
2023-01-10,1000000007,12,18,34,41
2023-01-10,1000000009,1,13,35,42
2023-01-10,1000000001,1,25,39,41
2023-01-10,1000000009,8,17,34,45
2023-01-10,1000000003,5,18,39,45
2023-01-10,1000000001,9,19,39,43
2023-01-10,1000000008,7,27,32,44
2023-01-10,1000000001,4,26,32,42
2023-01-10,1000000004,7,12,35,44
2023-01-10,1000000003,8,29,35,43
2023-01-10,1000000002,3,20,37,44
2023-01-10,1000000007,5,13,36,42
2023-01-10,1000000002,8,10,33,44
2023-01-10,1000000005,1,17,30,45
2023-01-10,1000000004,6,29,31,43
2023-01-10,1000000001,3,18,38,45
2023-01-10,1000000009,4,28,39,40
2023-01-10,1000000008,7,25,35,45
2023-01-10,1000000008,3,15,36,45
2023-01-10,1000000006,5,17,38,41
2023-01-10,1000000005,4,15,35,42
2023-01-10,1000000006,10,19,39,45
2023-01-10,1000000008,4,12,36,40
2023-01-10,1000000007,12,29,32,41
2023-01-10,1000000004,4,10,34,41
2023-01-10,1000000010,6,11,33,45
2023-01-10,1000000002,1,10,30,44
2023-01-10,1000000005,5,11,33,41
2023-01-10,1000000006,9,28,30,43
2023-01-10,1000000010,10,23,33,42
2023-01-10,1000000009,12,29,33,45
2023-01-10,1000000002,6,20,39,40
2023-01-10,1000000003,4,26,38,45
2023-01-10,1000000005,10,24,35,42
2023-01-10,1000000003,12,17,30,44
2023-01-10,1000000004,9,12,33,44
2023-01-10,1000000002,10,20,37,43
2023-01-10,1000000001,5,27,32,41
2023-01-10,1000000008,2,29,36,40
2023-01-10,1000000001,11,19,32,41
2023-01-10,1000000007,2,20,34,45
2023-01-10,1000000007,9,25,34,45
2023-01-10,1000000002,3,15,39,44
2023-01-10,1000000002,3,24,37,41
2023-01-10,1000000001,2,29,31,43
2023-01-10,1000000004,1,11,38,41
2023-01-10,1000000002,5,15,39,44
2023-01-10,1000000008,9,22,32,45
2023-01-10,1000000007,9,10,33,42
2023-01-10,1000000001,12,12,34,44
2023-01-10,1000000007,1,29,38,41
2023-01-10,1000000004,6,10,33,43
2023-01-10,1000000003,9,13,38,45
2023-01-10,1000000001,5,10,33,40
2023-01-10,1000000006,10,25,38,45
2023-01-10,1000000004,12,20,35,44
2023-01-10,1000000002,7,16,36,40
2023-01-10,1000000007,2,23,34,45
2023-01-10,1000000010,1,26,32,41
2023-01-10,1000000007,7,21,32,41
2023-01-10,1000000005,3,18,31,41
2023-01-10,1000000010,2,24,32,41
2023-01-10,1000000007,10,18,39,41
2023-01-10,1000000002,8,29,34,44
2023-01-10,1000000006,6,15,31,41
2023-01-10,1000000006,10,26,30,44
2023-01-10,1000000003,12,18,31,40
2023-01-10,1000000003,12,19,33,45
2023-01-10,1000000010,11,19,37,45
2023-01-10,1000000002,3,29,38,42
2023-01-10,1000000010,2,27,32,44
2023-01-10,1000000008,11,24,33,44
2023-01-10,1000000009,8,12,35,40
2023-01-10,1000000006,11,10,36,45
2023-01-10,1000000008,5,10,37,45
2023-01-10,1000000009,8,27,33,43
2023-01-10,1000000009,10,19,39,45
2023-01-10,1000000007,7,13,39,45
2023-01-10,1000000002,11,13,33,42
2023-01-10,1000000009,2,27,38,43
2023-01-10,1000000003,9,11,31,41
2023-01-10,1000000007,11,16,33,42
2023-01-10,1000000004,10,23,31,40
2023-01-10,1000000010,9,28,35,41
2023-01-10,1000000002,2,16,35,44
2023-01-10,1000000007,9,18,31,43
2023-01-10,1000000010,5,10,39,41
2023-01-10,1000000002,6,27,30,41
2023-01-10,1000000001,9,13,36,42
2023-01-10,1000000002,9,27,37,40
2023-01-10,1000000004,11,27,36,42
2023-01-10,1000000003,9,21,35,41
2023-01-10,1000000001,4,14,37,42
2023-01-10,1000000003,8,24,31,42
2023-01-10,1000000004,11,25,30,45
2023-01-10,1000000004,8,15,33,45
2023-01-10,1000000001,2,12,35,42
2023-01-10,1000000002,8,23,37,40
2023-01-10,1000000008,3,22,37,42
2023-01-10,1000000001,5,21,34,41
2023-01-10,1000000009,1,26,36,43
2023-01-10,1000000003,6,25,32,44
2023-01-10,1000000009,7,21,31,42
2023-01-10,1000000009,7,26,36,41
2023-01-10,1000000003,5,25,38,42
2023-01-10,1000000008,12,21,36,44
2023-01-10,1000000009,3,22,37,42
2023-01-10,1000000008,4,23,31,42
2023-01-10,1000000005,2,19,33,41
2023-01-10,1000000010,1,22,30,43
2023-01-10,1000000003,5,24,37,41
2023-01-10,1000000001,8,11,38,43
2023-01-10,1000000007,1,18,32,45
2023-01-10,1000000008,2,26,30,45
2023-01-10,1000000009,9,27,32,45
2023-01-10,1000000006,3,27,38,45
2023-01-10,1000000005,12,25,39,45
2023-01-10,1000000010,12,27,38,43
2023-01-10,1000000003,3,20,31,41
2023-01-10,1000000008,6,16,34,43
2023-01-10,1000000004,6,19,35,42
2023-01-10,1000000008,7,20,32,42
2023-01-10,1000000007,5,25,33,44
2023-01-10,1000000009,8,22,39,40
2023-01-10,1000000001,11,10,32,45
2023-01-10,1000000002,2,27,39,41
2023-01-10,1000000010,6,11,37,42
2023-01-10,1000000005,8,19,33,44
2023-01-10,1000000004,3,14,36,45
2023-01-10,1000000007,7,18,32,43
2023-01-10,1000000004,8,26,39,42
2023-01-10,1000000008,8,18,30,40
2023-01-10,1000000006,5,26,35,40
2023-01-10,1000000002,5,12,38,45
2023-01-10,1000000005,3,24,30,40
2023-01-10,1000000010,7,20,34,45
2023-01-10,1000000004,2,29,30,42
2023-01-10,1000000004,12,19,39,45
2023-01-10,1000000002,5,16,35,43
2023-01-10,1000000006,5,17,39,44
2023-01-10,1000000009,2,14,35,42
2023-01-10,1000000008,1,29,39,41
2023-01-10,1000000003,1,14,38,43
2023-01-10,1000000008,8,26,35,43
2023-01-10,1000000007,11,26,32,45
2023-01-10,1000000009,12,16,33,45
2023-01-10,1000000002,9,24,38,41
2023-01-10,1000000001,7,23,35,45
2023-01-10,1000000010,8,22,33,41
2023-01-10,1000000005,3,19,30,44
2023-01-10,1000000007,3,14,37,42
2023-01-10,1000000004,12,16,39,40
2023-01-10,1000000002,10,18,37,40
2023-01-10,1000000001,2,21,31,43
2023-01-10,1000000009,8,14,39,40
2023-01-10,1000000007,5,29,30,42
2023-01-10,1000000005,11,14,32,45
2023-01-10,1000000007,2,22,34,42
2023-01-10,1000000008,7,14,30,45
2023-01-10,1000000002,4,14,35,43
2023-01-10,1000000003,10,10,31,45
2023-01-10,1000000008,5,28,31,40
2023-01-10,1000000007,10,19,35,43
2023-01-10,1000000002,11,14,33,44
2023-01-10,1000000006,11,25,37,43
2023-01-10,1000000004,12,17,34,43
2023-01-10,1000000005,8,10,32,40
2023-01-10,1000000008,8,14,35,40
2023-01-10,1000000004,9,26,39,45
2023-01-10,1000000008,11,14,30,45
2023-01-10,1000000002,3,28,35,41
2023-01-10,1000000005,2,24,39,42
2023-01-10,1000000010,1,24,39,40
2023-01-10,1000000001,5,26,39,42
2023-01-10,1000000010,11,27,34,43
2023-01-10,1000000002,8,17,32,41
2023-01-10,1000000001,11,21,35,41
