academic_year,school_id,grade,total_teachers,students_enrolled
2022,9557592482,10,14,24
2022,9422655843,6,15,30
2022,9277266949,4,9,20
2022,9547100204,2,5,20
2022,9377583092,9,14,22
2022,9277934963,9,5,22
2022,9490142476,5,13,28
2022,9126548716,7,6,20
2022,9531833788,2,8,30
2022,9564126888,8,6,28
2022,9142794496,3,12,25
2022,9320303459,10,14,24
2022,9220864252,6,5,30
2022,9498713877,1,15,28
2022,9128396262,6,5,21
2022,9472262883,8,13,24
2022,9382794640,8,12,25
2022,9162653706,1,9,26
2022,9268696126,11,14,29
2022,9199681294,7,7,27
2022,9137831177,11,14,24
2022,9194872118,9,9,23
2022,9153568011,9,14,22
2022,9326642088,10,8,25
2022,9524038635,1,8,20
2022,9303533647,1,6,25
2022,9172774600,12,9,22
2022,9049331208,7,9,29
2022,9518831816,3,9,20
2022,9540186735,4,7,26
2022,9481548706,11,7,22
2022,9062216763,2,10,27
2022,9121997799,12,12,26
2022,9505716579,2,8,29
2022,9570572935,11,6,28
2022,9065152003,6,9,22
2022,9429916355,11,9,28
2022,9230723354,5,15,29
2022,9397863039,11,6,27
2022,9536255915,3,14,29
2022,9517626256,10,9,26
2022,9464224272,9,9,23
2022,9418287844,2,7,22
2022,9574384943,10,11,25
2022,9560879638,11,5,29
2022,9474490183,3,7,21
2022,9309754737,1,15,21
2022,9210314442,4,11,23
2022,9223768165,5,10,24
2022,9280175195,4,10,23
2022,9332648613,10,14,22
2022,9535586113,3,9,29
2022,9350357395,7,10,26
2022,9515473941,1,11,23
2022,9533117951,12,15,21
2022,9070494182,9,5,30
2022,9507865702,4,10,30
2022,9500888565,7,12,27
2022,9394254228,9,8,30
2022,9059190321,3,15,21
2022,9571226558,2,10,24
2022,9555159990,1,7,21
2022,9019915341,5,8,29
2022,9372513658,10,5,26
2022,9350738969,2,15,30
2022,9017697289,6,9,23
2022,9532722368,10,15,20
2022,9267865890,10,8,21
2022,9133785295,5,14,30
2022,9245458934,1,6,30
2022,9263802813,2,15,28
2022,9402924644,4,11,21
2022,9312919722,6,11,27
2022,9525489583,7,8,26
2022,9447097159,7,9,22
2022,9239974246,10,12,20
2022,9434778447,8,12,22
2022,9079003605,6,13,24
2022,9223070937,7,14,24
2022,9096762175,4,13,20
2022,9101361154,3,7,30
2022,9197531970,5,8,27
2022,9450343158,3,12,28
2022,9094433449,8,9,22
2022,9001243682,8,13,21
2022,9419665291,2,10,27
2022,9535223334,4,12,30
2022,9304804322,4,13,21
2022,9392658357,10,9,25
2022,9128372389,10,9,30
2022,9199943487,6,11,28
2022,9453825960,9,14,21
2022,9001363665,10,9,29
2022,9409597719,3,13,28
2022,9139410377,12,8,21
2022,9360698344,5,8,25
2022,9286534291,5,8,25
2022,9432644497,2,12,24
2022,9425284038,8,9,30
2022,9357343046,5,10,26
2022,9206722094,10,8,27
2022,9346032592,3,8,27
2022,9042259789,1,9,26
2022,9250562658,6,13,23
2022,9549941280,7,15,24
2022,9372351742,7,8,27
2022,9472666921,11,9,30
2022,9188360577,6,13,29
2022,9048823079,9,13,27
2022,9471473282,8,15,29
2022,9520060531,5,6,20
2022,9548162703,8,11,30
2022,9205345498,3,5,24
2022,9056283228,1,14,22
2022,9057363840,11,13,30
2022,9508042272,5,7,22
2022,9516305907,9,11,25
2022,9159209309,5,15,22
2022,9097554091,1,14,21
2022,9141844668,5,7,30
2022,9376650451,7,15,22
2022,9202188409,3,13,23
2022,9531509047,3,9,22
2022,9319241840,12,5,29
2022,9204146116,1,6,20
2022,9473582465,9,11,20
2022,9502439959,5,5,28
2022,9109559995,2,6,25
2022,9509842525,9,6,27
2022,9273379528,5,12,27
2022,9503559421,12,11,24
2022,9068692949,1,9,21
2022,9416678558,6,13,21
2022,9404913230,11,6,21
2022,9538548359,6,8,30
2022,9336101254,6,13,21
2022,9235583580,3,14,22
2022,9145132500,7,13,26
2022,9293669087,1,7,29
2022,9555945577,1,12,22
2022,9254188828,2,7,30
2022,9006334719,6,14,28
2022,9136710829,11,10,21
2022,9404274767,3,10,29
2022,9228010224,4,15,30
2022,9361343034,11,14,28
2022,9554637592,11,15,20
2022,9185547224,4,10,30
2022,9382972017,2,15,24
2022,9397724743,1,5,21
2022,9088316109,10,9,27
2022,9194348011,8,6,25
2022,9155445441,8,14,28
2022,9246388866,1,10,30
2022,9571705343,3,15,30
2022,9515434950,1,12,29
2022,9196323532,12,12,25
2022,9416219324,6,13,22
2022,9142042050,2,15,29
2022,9076642681,12,15,30
2022,9256018900,5,9,23
2022,9465687098,2,5,24
2022,9058710681,2,12,26
2022,9516405882,4,10,26
2022,9152794766,7,14,30
2022,9348954858,7,12,21
2022,9167938766,9,5,30
2022,9081582660,10,8,26
2022,9381136285,5,13,28
2022,9173438830,12,11,23
2022,9501133903,5,11,30
2022,9026254797,6,13,28
2022,9043737381,12,9,24
2022,9292501127,8,8,21
2022,9161000247,6,11,29
2022,9357500333,8,7,21
2022,9000156964,11,12,30
2022,9011473242,7,10,26
2022,9125963131,12,9,22
2022,9269846631,11,8,26
2022,9292003373,12,14,22
2022,9530011854,10,12,22
2022,9039129710,3,6,29
2022,9047068984,3,8,29
2022,9452716674,6,12,28
2022,9263763872,11,6,20
2022,9534131881,8,8,30
2022,9259155608,3,13,26
2022,9057736043,1,12,30
2022,9422025689,9,14,20
2022,9084004217,8,8,23
2022,9286326920,7,6,29
2022,9079974416,3,9,27
2022,9312142059,6,5,25
2022,9028733014,11,9,29
2022,9451267201,3,10,30
2022,9112780885,10,15,27
2022,9338388298,8,9,27
2022,9127516312,10,5,23
2022,9252970705,6,13,26
2022,9292591753,8,13,21
2022,9226049316,3,6,21
2022,9350262019,5,12,22
2022,9342183325,6,6,29
2022,9024858505,9,11,23
2022,9531496387,2,8,28
2022,9045168530,5,8,22
2022,9339442705,12,10,22
2022,9223990719,3,12,28
2022,9409770202,10,13,29
2022,9152041855,12,15,21
2022,9366904509,4,8,25
2022,9004907188,9,8,20
2022,9089475488,7,9,20
2022,9515639748,11,12,28
2022,9059955773,6,11,22
2022,9158112677,5,10,29
2022,9188171844,4,5,22
2022,9305328365,6,7,25
2022,9156908196,9,13,23
2022,9246345896,5,11,30
2022,9123804306,1,5,23
2022,9240173916,3,8,24
2022,9473379056,12,13,30
2022,9383128207,3,6,26
2022,9255745350,2,11,30
2022,9382452534,7,14,24
2022,9449260238,9,9,29
2022,9445988101,12,11,29
2022,9031838954,9,8,22
2022,9428026728,8,15,22
2022,9251376993,1,13,26
2022,9273127819,11,11,28
2022,9359322549,9,12,20
2022,9204182873,10,9,20
2022,9241809712,2,9,21
2022,9516151193,6,14,20
2022,9341070379,8,14,24
2022,9285456535,5,14,21
2022,9270903473,5,7,24
2022,9038522370,6,12,21
2022,9173815846,9,9,24
2022,9501947999,3,13,24
2022,9512878089,9,14,22
2022,9073520954,6,9,22
2022,9074568698,8,13,22
2022,9133363993,2,15,22
2022,9008473006,12,5,28
2022,9514322222,7,11,25
2022,9382063028,11,10,21
2022,9157781098,12,6,24
2022,9001134795,4,8,28
2022,9351719791,8,11,23
2022,9181834925,4,8,21
2022,9533858191,9,12,22
2022,9481064206,1,13,20
2022,9222292443,3,6,28
2022,9429911169,1,13,22
2022,9143806415,12,9,28
2022,9357287875,12,13,22
2022,9575375456,10,10,27
2022,9290282679,6,8,27
2022,9502289082,10,7,30
2022,9129606103,9,7,28
2022,9532520218,11,10,30
2022,9450628464,11,15,24
2022,9344303965,3,13,20
2022,9520087656,4,11,26
2022,9516227634,5,7,29
2022,9367787464,5,6,28
2022,9188815084,6,13,21
2022,9023826458,10,5,23
2022,9431523193,7,13,27
2022,9425286984,12,13,29
2022,9464885939,2,11,24
2022,9461544540,1,9,29
2022,9222491965,11,6,29
2022,9449876435,1,11,24
2022,9317545426,10,7,27
2022,9033914623,11,14,29
2022,9116111855,11,6,28
2022,9526602447,6,8,20
2022,9431102543,9,13,20
2022,9531497301,7,6,28
2022,9487081207,10,11,22
2022,9308238442,6,15,21
2022,9369546162,12,15,20
2022,9274314794,8,8,20
2022,9205831973,4,15,21
2022,9236268119,2,13,27
2022,9302554576,6,13,22
2022,9566734397,3,5,22
2022,9555910845,9,13,21
2022,9115177404,7,13,22
2022,9351019723,9,14,29
2022,9236756293,10,15,25
2022,9116307962,1,7,24
2022,9431269405,1,9,29
2022,9086514332,11,13,24
2022,9474236277,11,9,24
2022,9326448261,6,13,29
2022,9381893352,7,14,26
2022,9539169483,7,12,21
2022,9464083022,12,8,25
2022,9040706542,12,12,21
2022,9417582552,2,5,29
2022,9273550467,3,15,30
2022,9199471778,5,13,26
2022,9270709778,5,15,26
2022,9181597824,2,7,25
2022,9093619245,4,10,28
2022,9423379372,5,9,27
2022,9063842133,7,7,27
2022,9397719422,5,12,25
2022,9375761891,9,14,26
2022,9294118499,2,8,29
2022,9245730724,5,6,30
2022,9504361361,4,6,29
2022,9520637472,12,14,24
2022,9231290474,9,8,23
2022,9078584299,6,11,30
2022,9245470956,12,11,25
2022,9412554094,6,12,20
2022,9475681128,2,13,23
2022,9038796951,8,6,21
2022,9063035341,1,10,25
2022,9406228829,7,15,21
2022,9425853769,3,11,20
2022,9212851926,10,5,29
2022,9240419209,10,13,27
2022,9106662544,7,14,25
2022,9532917816,4,13,30
2022,9417578999,6,10,24
2022,9504238569,2,6,27
2022,9269709839,3,12,28
2022,9535955769,8,12,23
2022,9257061706,10,13,25
2022,9503072035,10,10,30
2022,9091714937,1,13,23
2022,9035043427,7,13,28
2022,9433726753,12,5,21
2022,9423385904,9,13,20
2022,9164631663,6,12,27
2022,9058598823,3,11,22
2022,9163729090,3,11,27
2022,9295229698,11,10,28
2022,9329512208,7,12,20
2022,9198796373,2,10,22
2022,9262799054,11,6,21
2022,9552294791,6,14,21
2022,9239951670,8,7,26
2022,9240277177,12,12,21
2022,9193654363,7,13,28
2022,9302730423,12,10,26
2022,9417971561,1,13,26
2022,9226128989,5,8,26
2022,9462295136,4,14,29
2022,9117680248,8,9,23
2022,9334530733,10,11,20
2022,9293336005,4,8,20
2022,9016033046,9,8,30
2022,9056575591,9,8,23
2022,9565147554,7,15,30
2022,9224803365,9,8,30
2022,9181520907,8,10,27
2022,9094680120,12,8,28
2022,9469346316,1,11,21
2022,9571335783,5,9,22
2022,9168478451,11,13,25
2022,9505896926,8,6,24
2022,9070379935,4,7,20
2022,9323811173,12,15,27
2022,9196630277,6,13,27
2022,9330035782,9,6,28
2022,9432604249,8,8,25
2022,9338504249,12,7,26
2022,9195739369,5,15,29
2022,9322801619,10,6,27
2022,9542239580,2,8,21
2022,9011426225,10,5,27
2022,9061388358,3,14,24
2022,9305904405,2,8,22
2022,9362618856,7,9,23
2022,9039174410,3,14,20
2022,9307356612,8,11,21
2022,9507734297,2,14,21
2022,9240527300,1,10,28
2022,9043630810,1,14,20
2022,9249267088,11,11,27
2022,9565932463,12,8,29
2022,9566858218,10,14,27
2022,9577611920,12,8,29
2022,9478407585,11,9,20
2022,9047262282,3,7,24
2022,9305457347,10,12,25
2022,9374308636,12,10,25
2022,9295522006,12,6,22
2022,9501056786,7,10,24
2022,9005388174,7,12,28
2022,9234224039,7,15,22
2022,9159890841,3,9,28
2022,9503819737,4,6,20
2022,9449368141,11,8,26
2022,9088393225,6,9,29
2022,9237556437,11,9,27
2022,9544160833,10,7,20
2022,9354535229,10,11,28
2022,9089454695,8,10,22
2022,9478040018,5,13,29
2022,9095100106,8,12,23
2022,9255340883,6,7,20
2022,9384507212,9,8,24
2022,9251678696,3,6,24
2022,9237939557,10,14,20
2022,9522281921,12,5,22
2022,9067259287,1,8,26
2022,9266951353,9,15,28
2022,9383355461,5,12,27
2022,9415608746,12,13,30
2022,9329863348,3,6,25
2022,9173158704,2,8,28
2022,9309705893,1,10,20
2022,9361200828,2,15,20
2022,9357684886,10,7,23
2022,9109708999,1,13,25
2022,9488503149,2,9,26
2022,9511331626,2,11,26
2022,9437953124,1,13,23
2022,9236141648,6,7,27
2022,9477489164,6,14,22
2022,9497465399,12,13,23
2022,9208695050,8,13,22
2022,9223928198,1,7,24
2022,9231865105,3,13,27
2022,9271173649,12,11,26
2022,9443679365,1,7,30
2022,9113105110,10,14,29
2022,9552669644,4,11,30
2022,9304506940,9,13,26
2022,9426568573,12,12,29
2022,9509450622,8,8,25
2022,9048906039,7,13,29
2022,9432445185,9,14,23
2022,9104946673,10,7,24
2022,9188233348,9,15,29
2022,9280555295,12,5,26
2022,9039309400,3,6,23
2022,9180051024,9,6,26
2022,9245174853,11,14,30
2022,9439598318,1,14,28
2022,9108300463,8,5,27
2022,9125314016,4,9,25
2022,9241911681,11,11,28
2022,9069776004,6,11,21
2022,9235331597,12,10,23
2022,9171450545,7,14,21
2022,9468128733,2,15,29
2022,9517590144,3,11,27
2022,9547783313,6,6,21
2022,9033268916,2,15,29
2022,9286787824,5,15,30
2022,9447735927,2,7,29
2022,9246496057,2,6,27
2022,9236088199,10,13,30
2022,9174787498,10,7,20
2022,9131424260,2,8,29
2022,9170342439,3,11,27
2022,9539262285,3,15,21
2022,9005933128,5,13,30
2022,9148607241,10,7,20
2022,9334427045,1,12,27
2022,9314886479,11,7,20
2022,9163482166,3,12,26
2022,9501869636,7,14,30
2022,9191603325,2,15,21
2022,9007962564,7,5,29
2022,9229996562,9,7,28
2022,9212784403,9,15,29
2022,9055777393,12,13,30
2022,9100580319,11,15,30
2022,9001795695,1,13,25
2022,9487563237,6,9,21
2022,9427505233,9,6,21
2022,9556561056,7,6,29
2022,9178672094,6,15,29
2022,9483439626,1,12,25
2022,9509765656,8,6,27
2022,9253638150,1,8,29
2022,9240645634,5,15,30
2022,9508508249,11,10,20
2022,9564542022,5,11,25
2022,9186899551,9,11,22
2022,9260579874,11,13,28
2022,9102786200,9,9,21
2022,9515602867,5,10,22
2022,9230200590,5,10,29
2022,9248957111,11,12,21
2022,9127645282,12,8,25
2022,9141525611,8,8,23
2022,9551954886,9,13,26
2022,9483689247,11,5,25
2022,9551020479,1,5,28
2022,9101159832,3,13,23
2022,9180109389,6,15,30
2022,9261216440,2,5,29
2022,9113340149,6,9,22
2022,9272966000,11,10,22
2022,9283756661,8,14,25
2022,9438349921,12,7,28
2022,9536507765,2,8,21
2022,9147248469,7,7,23
2022,9056749273,1,9,20
2022,9266538850,1,6,30
2022,9295622307,2,14,28
2022,9450822756,7,6,29
2022,9205572135,7,5,25
2022,9170446313,3,13,28
2022,9537691157,5,10,27
2022,9193014420,8,8,22
2022,9153718220,1,7,22
2022,9487987350,8,7,28
2022,9413342955,2,5,24
2022,9306360206,10,7,28
2022,9418604293,1,9,24
2022,9549572228,5,9,28
2022,9233060972,6,11,27
2022,9337629864,2,8,23
2022,9574296049,5,15,25
2022,9515476589,7,12,26
2022,9071542862,6,15,30
2022,9285143059,10,6,20
2022,9142613350,12,15,29
2022,9078064169,5,10,28
2022,9006984419,11,15,28
2022,9325414434,8,12,26
2022,9007966758,2,10,30
2022,9519333626,2,8,22
2022,9550203668,12,6,27
2022,9318738838,3,8,20
2022,9124980442,11,11,29
2022,9098754645,5,8,29
2022,9194138118,5,13,23
2022,9054627603,1,11,20
2022,9395308288,10,10,24
2022,9092101340,4,10,29
2022,9291507106,1,12,30
2022,9421696148,3,6,24
2022,9053179967,4,9,24
2022,9500423026,9,15,27
2022,9226135829,5,12,26
2022,9151409680,3,15,29
2022,9403839381,2,10,21
2022,9080761647,5,9,25
2022,9099855968,4,9,27
2022,9038167114,4,9,30
2022,9110796866,4,11,29
2022,9267894170,10,6,27
2022,9377042218,1,13,27
2022,9050450645,2,10,24
2022,9121948145,11,10,29
2022,9284174656,3,11,26
2022,9249807631,12,8,24
2022,9370103406,4,14,24
2022,9366190546,7,6,27
2022,9012454380,1,10,21
2022,9510153692,8,5,28
2022,9068967217,7,14,20
2022,9534984071,7,6,20
2022,9023711742,9,7,25
2022,9372339370,8,11,22
2022,9453268082,10,11,25
2022,9060031966,5,5,27
2022,9045876201,4,13,29
2022,9463706215,10,12,27
2022,9145695937,7,6,25
2022,9236083373,5,11,30
2022,9081845075,10,5,22
2022,9208165135,3,15,22
2022,9154941519,10,15,26
2022,9018233835,4,14,28
2022,9521207327,4,10,24
2022,9211176378,4,6,20
2022,9367783300,5,12,29
2022,9527496312,12,14,23
2022,9502796643,6,11,24
2022,9511043230,7,11,29
2022,9176604640,11,15,26
2022,9522273373,7,8,30
2022,9404300274,12,9,23
2022,9564188997,9,6,23
2022,9454679165,2,14,23
2022,9345570444,8,13,27
2022,9512496263,1,12,29
2022,9021779137,3,8,29
2022,9352634691,2,12,30
2022,9362909376,6,9,29
2022,9069944647,10,6,30
2022,9130396637,9,5,29
2022,9365599927,12,11,26
2022,9015090217,7,12,20
2022,9106038290,11,5,20
2022,9433564057,12,10,26
2022,9250442635,3,15,29
2022,9120215735,2,8,28
2022,9442573378,9,9,22
2022,9121813908,3,10,22
2022,9064208094,7,5,29
2022,9531097631,10,12,23
2022,9412492606,7,8,29
2022,9361235502,8,9,29
2022,9453789190,12,13,30
2022,9058851196,3,12,26
2022,9074966670,4,13,30
2022,9338256072,12,10,24
2022,9177309176,2,6,28
2022,9033144891,11,15,27
2022,9172759072,2,13,30
2022,9298904458,11,12,30
2022,9129087956,7,7,28
2022,9400027989,8,14,27
2022,9334405938,9,6,24
2022,9048645396,10,10,23
2022,9203875815,1,7,21
2022,9080060814,12,8,27
2022,9411620383,8,12,24
2022,9279427333,5,10,25
2022,9411620439,11,11,21
2022,9376654379,9,10,21
2022,9131677196,8,7,28
2022,9183792397,1,10,30
2022,9457281892,8,12,23
2022,9178774890,8,11,30
2022,9400605405,1,9,27
2022,9200668284,7,6,25
2022,9404297610,3,5,21
2022,9231522024,2,8,24
2022,9404448851,8,11,29
2022,9446931453,2,10,21
2022,9298134747,3,13,23
2022,9516245213,9,13,26
2022,9245693340,1,14,30
2022,9106739607,11,14,20
2022,9554958246,2,13,27
2022,9240762561,11,5,28
2022,9159269043,12,5,27
2022,9136355255,6,15,24
2022,9571005335,6,14,27
2022,9088042000,7,5,21
2022,9290042865,5,6,22
2022,9449743692,9,8,22
2022,9387674357,10,10,22
2022,9573652268,11,14,24
2022,9212383689,5,9,25
2022,9368110273,12,9,20
2022,9058853008,8,10,29
2022,9350840800,12,5,25
2022,9192110801,2,5,29
2022,9362787751,4,13,29
2022,9299292963,11,6,25
2022,9435471934,11,14,20
2022,9466310133,9,14,27
2022,9541887014,6,6,22
2022,9500780353,6,12,27
2022,9349434841,8,7,29
2022,9444258497,8,15,21
2022,9088406665,2,11,29
2022,9415394449,1,15,22
2022,9261112556,6,12,28
2022,9299174858,4,13,26
2022,9393596655,2,13,22
2022,9366296872,8,10,20
2022,9560264455,7,10,26
2022,9202282007,9,8,28
2022,9230742735,4,11,22
2022,9428817071,12,10,28
2022,9194010671,10,9,29
2022,9506288980,3,5,23
2022,9434790105,1,9,25
2022,9088897136,4,14,26
2022,9341101708,1,14,21
2022,9342375026,8,15,22
2022,9428549685,11,15,29
2022,9038195897,3,7,25
2022,9171383734,5,12,30
2022,9306950453,1,12,23
2022,9522560183,7,10,24
2022,9534527610,8,14,24
2022,9211273888,8,8,26
2022,9043699296,3,10,21
2022,9367553836,4,11,20
2022,9566678040,3,12,21
2022,9328325616,3,5,29
2022,9190249675,3,14,29
2022,9390752583,8,15,28
2022,9318158340,6,5,22
2022,9320822039,4,6,23
2022,9498200124,2,15,26
2022,9140108168,1,9,24
2022,9388843651,3,13,20
2022,9265175719,5,12,23
2022,9501935299,5,6,29
2022,9405800686,5,9,26
2022,9359527798,5,9,29
2022,9331160292,7,8,29
2022,9164403899,2,8,29
2022,9302904247,4,5,28
2022,9349733105,5,12,28
2022,9212925133,1,11,27
2022,9190123662,8,9,30
2022,9325617827,12,5,25
2022,9375560977,7,11,29
2022,9340984027,12,14,30
2022,9041871518,2,11,20
2022,9048913441,2,7,22
2022,9517214670,1,8,24
2022,9229245989,7,10,29
2022,9053422355,2,8,29
2022,9296883844,2,9,25
2022,9413621803,12,7,24
2022,9256977203,11,13,27
2022,9060161984,7,14,28
2022,9429490128,9,15,30
2022,9567500425,7,12,26
2022,9367874266,3,13,24
2022,9071578948,5,7,25
2022,9414830691,9,15,28
2022,9006223708,2,12,26
2022,9557520466,4,6,26
2022,9491982585,12,14,26
2022,9002417798,7,9,23
2022,9199128558,12,6,22
2022,9235765261,10,10,27
2022,9224217344,8,5,24
2022,9569573748,5,7,28
2022,9289367635,6,8,27
2022,9104346793,10,11,22
2022,9191833579,7,13,21
2022,9399198519,12,11,24
2022,9551997982,7,13,23
2022,9319791707,11,14,27
2022,9132054826,11,14,26
2022,9272557325,3,12,23
2022,9205845840,3,13,21
2022,9109352957,9,14,20
2022,9100128944,9,15,30
2022,9197004071,4,8,27
2022,9578246540,10,15,28
2022,9304342958,9,12,26
2022,9159793177,12,9,24
2022,9078923378,12,8,22
2022,9562455513,11,12,25
2022,9174378200,1,8,20
2022,9478101192,6,15,27
2022,9186865803,7,10,22
2022,9142102389,7,9,20
2022,9043031125,5,15,28
2022,9113273150,8,8,23
2022,9388223108,10,6,21
2022,9454726408,12,5,26
2022,9234676143,10,7,26
2022,9158490947,6,6,20
2022,9395785026,10,8,21
2022,9510811531,3,8,21
2022,9411096621,1,12,30
2022,9521612438,10,10,23
2022,9482861493,3,14,22
2022,9089027275,10,12,30
2022,9135811680,8,7,30
2022,9322631360,6,10,30
2022,9212141815,12,5,22
2022,9344901922,9,15,28
2022,9363348518,12,5,30
2022,9505104939,2,13,27
2022,9235248508,3,5,26
2022,9132200105,3,10,24
2022,9283628208,3,11,20
2022,9156765149,10,6,28
2022,9296231871,1,10,24
2022,9083130840,6,6,20
2022,9511172996,4,6,28
2022,9322624712,11,8,27
2022,9087540898,11,9,24
2022,9463565540,2,7,26
2022,9090283659,5,7,24
2022,9312850714,2,15,25
2022,9367169484,10,14,21
2022,9424318180,1,10,21
2022,9240626743,8,12,30
2022,9323271143,7,7,21
2022,9353695811,1,11,26
2022,9195794935,6,14,29
2022,9430937943,5,11,24
2022,9458031382,3,13,25
2022,9571387600,8,10,20
2022,9143383992,3,6,23
2022,9484138000,12,13,30
2022,9323872567,5,10,28
2022,9513065171,10,12,28
2022,9034119146,6,8,21
2022,9125728121,4,9,20
2022,9237730771,5,5,29
2022,9530977758,4,5,26
2022,9472518009,3,10,21
2022,9578766816,2,8,20
2022,9023930444,9,8,21
2022,9579986541,2,14,22
2022,9433177265,9,5,30
2022,9395118946,11,10,26
2022,9229419913,10,6,20
2022,9017017870,6,5,21
2022,9106721814,2,11,20
2022,9070062824,8,6,28
2022,9417913976,9,5,26
2022,9052146676,12,9,21
2022,9348708255,9,15,29
2022,9437071859,3,13,27
2022,9294077641,7,6,29
2022,9074156579,2,10,21
2022,9166356324,10,6,27
2022,9575092176,2,7,23
2022,9105626696,4,6,24
2022,9577141129,4,8,26
2022,9157828685,10,11,26
2022,9081798717,6,7,21
2022,9473771941,4,12,23
2022,9316283796,9,11,25
2022,9338819049,3,10,20
2022,9569154120,6,9,29
2022,9532457897,12,11,28
2022,9064528470,6,14,25
2022,9232521066,5,14,28
2022,9516518250,5,5,21
2022,9222041665,4,5,21
2022,9261891594,1,11,29
2022,9569465612,11,13,21
2022,9020894305,4,6,23
2022,9091241683,6,11,25
2022,9220449594,3,11,21
2022,9206457454,4,9,26
2022,9416746973,4,10,23
2022,9391549865,11,10,25
2022,9433110231,12,11,22
2022,9248913639,1,15,23
2022,9468718361,2,5,22
2022,9234831392,1,13,20
2022,9277955546,12,9,20
2022,9257450811,9,12,25
2022,9576287521,12,15,26
2022,9248256618,10,14,25
2022,9425655964,8,5,25
2022,9167216491,2,11,30
2022,9536994253,12,7,26
2022,9395888893,11,6,22
2022,9499134316,3,10,20
2022,9428818231,3,13,28
2022,9373712016,7,5,24
2022,9452424442,5,13,27
2022,9025276746,8,8,27
2022,9339246147,12,11,27
2022,9433036714,3,12,26
2022,9478439122,5,11,30
2022,9000468053,9,6,21
2022,9462022480,12,11,28
2022,9113044536,11,8,25
2022,9280050913,10,15,25
2022,9180485822,11,9,25
2022,9314211586,11,10,26
2022,9344665850,1,6,28
2022,9501905003,12,8,29
2022,9577786312,10,6,24
2022,9233975003,9,8,27
2022,9378877962,1,15,27
2022,9314950949,12,12,30
2022,9272055662,1,7,22
2022,9385586385,10,12,26
2022,9270891716,2,7,23
2022,9140790014,4,5,20
2022,9459325820,8,15,22
2022,9571797193,7,11,23
2022,9340986345,8,6,24
2022,9058163784,3,8,23
2022,9178650427,11,12,21
2022,9066673656,11,13,27
2022,9440459385,10,15,20
2022,9499200678,7,10,28
2022,9063283656,3,10,28
2022,9308054039,4,8,22
2022,9195577103,4,10,25
2022,9579807257,9,7,28
2022,9309213085,6,11,28
2022,9523243948,6,11,26
2022,9294817847,11,14,30
2022,9268575990,5,13,25
2022,9574577620,5,10,27
2022,9547193494,3,12,29
2022,9323550071,7,10,20
2022,9074543955,4,11,24
2022,9514876793,7,5,26
2022,9528536929,3,7,26
2022,9545876980,8,9,26
2022,9450140205,7,10,26
2022,9147217396,10,8,23
2022,9410466240,12,12,20
2022,9349398046,5,14,25
2022,9060262956,6,9,29
2022,9009737116,1,14,30
2022,9117258762,6,12,24
2022,9466499812,10,11,27
2022,9462340438,12,10,29
2022,9476486273,9,5,22
2022,9151844175,10,8,26
2022,9441511811,12,13,30
2022,9058890828,9,8,27
2022,9053374074,1,8,26
2022,9320794833,9,15,28
2022,9059825263,6,5,21
2022,9390665100,12,12,22
2022,9570614434,11,13,28
2022,9383137355,2,5,21
2022,9369948319,6,9,23
2022,9031025665,5,14,25
2022,9548401129,7,7,23
2022,9269650186,11,12,23
2022,9192830371,1,13,24
2022,9279475616,4,10,23
2022,9366420660,5,8,28
2022,9158186069,9,6,27
2022,9495444214,9,9,23
2022,9395646507,12,8,25
2022,9059786674,2,15,27
2022,9567217358,8,10,30
2022,9266537613,9,12,27
2022,9143888433,12,11,26
2022,9343484013,6,10,20
2022,9109559031,11,7,24
2022,9402947408,1,15,29
2022,9192170205,7,15,26
2022,9132625284,10,10,29
2022,9372992382,11,5,23
2022,9533734673,5,11,23
2022,9204261702,10,5,28
2022,9066251149,2,10,22
2022,9240176287,7,15,29
2022,9175366733,12,14,25
2022,9519345124,10,5,21
2022,9544416107,12,6,20
2022,9189519527,11,7,25
2022,9222767190,4,11,21
2022,9006158112,4,7,27
2022,9061639244,2,8,30
2022,9005503060,6,15,21
2022,9192448906,2,15,25
2022,9401358048,3,5,21
2022,9529976551,10,15,30
2022,9328663556,12,9,26
2022,9418055110,2,15,29
2022,9568983788,2,11,21
2022,9213221585,3,14,22
2022,9162247779,11,15,27
2022,9341704747,8,12,30
2022,9399501302,9,14,21
2022,9452449655,11,15,21
2022,9013986110,10,13,27
2022,9519940026,10,11,23
2022,9367364685,3,5,28
2022,9122894840,4,7,25
2022,9234494298,5,5,24
2022,9512652624,5,13,23
2022,9499746627,2,12,24
2022,9394898102,6,14,22
2022,9186486681,8,13,27
2022,9561833243,12,9,29
2022,9112006613,11,5,21
2022,9104648542,5,9,22
2022,9000148911,4,11,20
2022,9293499603,12,12,20
2022,9561313840,1,6,30
2022,9348127625,9,15,24
2022,9356944039,11,12,27
2022,9227111900,12,9,29
2022,9166837448,2,10,21
2022,9480173087,6,12,23
2022,9520613693,5,13,26
2022,9575212073,11,10,30
2022,9570962211,12,10,28
2022,9577348739,9,8,26
2022,9117541879,3,14,26
2022,9080693636,10,8,25
2022,9306599989,2,14,30
2022,9514466932,1,12,26
2022,9510296958,2,12,28
2022,9345253433,10,6,30
2022,9177021515,1,15,27
2022,9357857697,4,8,30
2022,9447821227,2,5,25
2022,9362056214,10,13,30
2022,9346298880,9,14,25
2022,9197059184,12,8,22
