academic_year,school_id,grade,gender,student_category,students_enrolled,cwsn_enrolment
2022-12-20,9484,3,Female,primary,32,3
2022-12-20,9435,2,Male,upper_primary,23,2
2022-12-20,9004,2,Male,senior_secondary,37,4
2022-12-20,9238,11,Female,upper_primary,50,3
2022-12-20,9545,12,Female,secondary,50,4
2022-12-20,9560,10,Female,upper_primary,47,4
2022-12-20,9066,5,Female,secondary,79,4
2022-12-20,9027,11,Female,senior_secondary,24,4
2022-12-20,9327,4,Female,upper_primary,90,3
2022-12-20,9260,3,Female,senior_secondary,98,4
2022-12-20,9264,3,Female,primary,37,5
2022-12-20,9409,9,Male,secondary,83,3
2022-12-20,9096,12,Male,secondary,84,4
2022-12-20,9446,11,Male,primary,28,4
2022-12-20,9360,11,Male,upper_primary,55,4
2022-12-20,9171,1,Male,secondary,71,4
2022-12-20,9423,3,Female,secondary,93,4
2022-12-20,9032,6,Female,upper_primary,20,4
2022-12-20,9360,7,Male,secondary,56,5
2022-12-20,9162,7,Male,secondary,60,4
2022-12-20,9491,10,Male,secondary,21,3
2022-12-20,9232,9,Male,senior_secondary,40,4
2022-12-20,9205,5,Female,senior_secondary,99,4
2022-12-20,9553,3,Female,primary,78,5
2022-12-20,9086,4,Female,primary,27,4
2022-12-20,9512,4,Male,secondary,58,3
2022-12-20,9041,5,Female,secondary,77,4
2022-12-20,9052,6,Male,upper_primary,84,2
2022-12-20,9019,8,Male,upper_primary,84,3
2022-12-20,9471,8,Male,senior_secondary,62,3
2022-12-20,9157,5,Female,upper_primary,59,2
2022-12-20,9467,1,Male,primary,71,5
2022-12-20,9251,9,Male,secondary,64,2
2022-12-20,9126,8,Female,senior_secondary,79,2
2022-12-20,9086,5,Male,upper_primary,70,3
2022-12-20,9004,8,Female,primary,69,3
2022-12-20,9032,3,Female,secondary,20,5
2022-12-20,9567,2,Male,upper_primary,87,2
2022-12-20,9451,3,Male,secondary,86,2
2022-12-20,9067,10,Female,primary,67,5
2022-12-20,9565,3,Female,senior_secondary,93,4
2022-12-20,9341,2,Female,upper_primary,42,5
2022-12-20,9384,8,Female,senior_secondary,29,2
2022-12-20,9431,10,Male,upper_primary,29,2
2022-12-20,9028,4,Male,senior_secondary,86,5
2022-12-20,9360,7,Female,primary,27,4
2022-12-20,9469,4,Male,primary,76,3
2022-12-20,9541,6,Female,secondary,66,4
2022-12-20,9188,8,Female,secondary,97,2
2022-12-20,9282,5,Male,senior_secondary,94,5
2022-12-20,9063,9,Female,upper_primary,67,5
2022-12-20,9289,3,Female,secondary,94,5
2022-12-20,9076,10,Male,upper_primary,56,4
2022-12-20,9563,4,Male,primary,91,3
2022-12-20,9005,2,Male,senior_secondary,28,3
2022-12-20,9455,1,Male,primary,28,2
2022-12-20,9037,5,Male,primary,63,5
2022-12-20,9073,3,Female,primary,97,2
2022-12-20,9285,11,Male,senior_secondary,95,5
2022-12-20,9078,1,Male,senior_secondary,36,3
2022-12-20,9277,12,Female,upper_primary,96,2
2022-12-20,9178,12,Male,secondary,62,4
2022-12-20,9438,7,Female,secondary,48,3
2022-12-20,9539,11,Female,secondary,28,4
2022-12-20,9285,3,Female,upper_primary,20,2
2022-12-20,9367,6,Male,upper_primary,23,3
2022-12-20,9378,10,Male,senior_secondary,57,5
2022-12-20,9501,2,Female,senior_secondary,90,2
2022-12-20,9027,2,Female,upper_primary,61,4
2022-12-20,9330,8,Female,senior_secondary,36,5
2022-12-20,9496,8,Male,primary,65,3
2022-12-20,9422,5,Female,primary,51,5
2022-12-20,9101,5,Male,primary,38,2
2022-12-20,9524,1,Female,secondary,70,3
2022-12-20,9252,2,Female,secondary,58,3
2022-12-20,9544,8,Female,upper_primary,40,4
2022-12-20,9189,7,Female,primary,89,3
2022-12-20,9117,10,Female,upper_primary,22,2
2022-12-20,9567,1,Male,primary,64,4
2022-12-20,9494,1,Male,upper_primary,85,5
2022-12-20,9333,1,Male,upper_primary,26,2
2022-12-20,9362,7,Male,secondary,48,4
2022-12-20,9187,4,Female,primary,28,5
2022-12-20,9362,8,Male,senior_secondary,31,3
2022-12-20,9449,10,Female,secondary,83,4
2022-12-20,9029,2,Male,primary,43,4
2022-12-20,9552,5,Male,senior_secondary,89,4
2022-12-20,9477,9,Male,senior_secondary,96,4
2022-12-20,9457,1,Female,primary,49,5
2022-12-20,9268,10,Female,upper_primary,67,2
2022-12-20,9324,9,Male,senior_secondary,31,3
2022-12-20,9007,11,Male,primary,48,5
2022-12-20,9282,9,Male,primary,95,3
2022-12-20,9122,5,Female,primary,25,4
2022-12-20,9038,5,Female,primary,20,2
2022-12-20,9484,4,Male,senior_secondary,76,3
2022-12-20,9287,3,Female,senior_secondary,34,3
2022-12-20,9271,11,Female,secondary,57,5
2022-12-20,9285,11,Male,upper_primary,96,4
2022-12-20,9309,10,Male,upper_primary,48,4
2022-12-20,9155,10,Female,primary,76,5
2022-12-20,9553,10,Female,secondary,81,4
2022-12-20,9051,4,Male,senior_secondary,21,3
2022-12-20,9476,8,Female,primary,44,5
2022-12-20,9580,4,Female,secondary,72,4
2022-12-20,9095,5,Male,secondary,61,2
2022-12-20,9191,9,Male,upper_primary,51,5
2022-12-20,9317,2,Male,senior_secondary,48,4
2022-12-20,9436,1,Female,primary,64,3
2022-12-20,9124,5,Male,secondary,81,5
2022-12-20,9347,9,Female,senior_secondary,26,3
2022-12-20,9344,7,Female,upper_primary,42,5
2022-12-20,9140,3,Female,secondary,54,5
2022-12-20,9140,2,Female,primary,27,2
2022-12-20,9047,2,Male,secondary,30,3
2022-12-20,9126,4,Male,primary,21,5
2022-12-20,9193,8,Female,secondary,62,2
2022-12-20,9224,3,Male,primary,45,3
2022-12-20,9474,2,Male,secondary,23,4
2022-12-20,9042,5,Female,secondary,62,3
2022-12-20,9259,1,Female,secondary,81,2
2022-12-20,9329,4,Male,secondary,94,2
2022-12-20,9397,6,Female,upper_primary,92,2
2022-12-20,9437,8,Female,secondary,67,5
2022-12-20,9143,1,Female,senior_secondary,42,3
2022-12-20,9399,9,Male,secondary,59,3
2022-12-20,9312,11,Female,upper_primary,31,2
2022-12-20,9280,3,Female,senior_secondary,30,2
2022-12-20,9331,8,Female,secondary,20,4
2022-12-20,9346,1,Male,upper_primary,82,3
2022-12-20,9151,4,Female,primary,31,3
2022-12-20,9511,1,Female,senior_secondary,48,5
2022-12-20,9178,8,Male,upper_primary,74,4
2022-12-20,9430,11,Female,secondary,74,3
2022-12-20,9094,12,Male,upper_primary,46,2
2022-12-20,9475,12,Male,primary,45,4
2022-12-20,9026,12,Female,senior_secondary,88,3
2022-12-20,9108,3,Female,secondary,30,4
2022-12-20,9016,2,Male,upper_primary,25,2
2022-12-20,9247,1,Female,secondary,25,5
2022-12-20,9559,1,Female,primary,80,5
2022-12-20,9027,3,Female,senior_secondary,50,4
2022-12-20,9410,5,Female,secondary,87,3
2022-12-20,9544,8,Male,senior_secondary,59,2
2022-12-20,9002,1,Female,secondary,67,4
2022-12-20,9069,6,Female,secondary,33,5
2022-12-20,9254,9,Female,primary,44,5
2022-12-20,9258,9,Male,upper_primary,46,3
2022-12-20,9242,4,Female,upper_primary,56,5
2022-12-20,9116,1,Male,senior_secondary,56,2
2022-12-20,9107,2,Male,secondary,100,4
2022-12-20,9507,8,Female,upper_primary,86,3
2022-12-20,9002,3,Female,upper_primary,28,5
2022-12-20,9452,3,Male,senior_secondary,29,5
2022-12-20,9449,5,Male,secondary,60,3
2022-12-20,9324,8,Male,senior_secondary,95,4
2022-12-20,9503,3,Male,secondary,90,3
2022-12-20,9081,12,Male,upper_primary,52,3
2022-12-20,9202,2,Male,senior_secondary,44,2
2022-12-20,9222,9,Male,upper_primary,77,4
2022-12-20,9018,4,Female,senior_secondary,49,3
2022-12-20,9411,5,Female,senior_secondary,59,2
2022-12-20,9314,2,Female,primary,65,4
2022-12-20,9047,1,Male,secondary,26,4
2022-12-20,9514,12,Female,upper_primary,82,4
2022-12-20,9078,6,Male,primary,98,5
2022-12-20,9498,2,Male,secondary,82,4
2022-12-20,9572,4,Female,senior_secondary,54,5
2022-12-20,9194,3,Male,primary,53,5
2022-12-20,9190,6,Male,upper_primary,24,4
2022-12-20,9547,4,Female,upper_primary,67,5
2022-12-20,9075,12,Female,primary,60,5
2022-12-20,9130,8,Male,primary,26,5
2022-12-20,9263,9,Male,secondary,21,2
2022-12-20,9360,8,Male,secondary,46,2
2022-12-20,9296,12,Female,senior_secondary,51,2
2022-12-20,9516,10,Male,upper_primary,53,2
2022-12-20,9558,1,Male,secondary,68,2
2022-12-20,9498,8,Male,senior_secondary,78,5
2022-12-20,9389,12,Female,secondary,38,4
2022-12-20,9279,10,Female,senior_secondary,97,2
2022-12-20,9545,6,Male,secondary,98,4
2022-12-20,9182,7,Male,primary,44,2
2022-12-20,9353,10,Female,upper_primary,65,3
2022-12-20,9360,5,Female,secondary,36,4
2022-12-20,9235,1,Male,secondary,73,3
2022-12-20,9317,7,Male,secondary,59,3
2022-12-20,9259,6,Male,secondary,97,2
2022-12-20,9203,2,Female,upper_primary,85,3
2022-12-20,9386,11,Female,secondary,40,3
2022-12-20,9219,5,Female,upper_primary,99,3
2022-12-20,9135,8,Male,primary,55,3
2022-12-20,9106,7,Male,secondary,46,3
2022-12-20,9074,12,Male,senior_secondary,51,5
2022-12-20,9248,2,Male,senior_secondary,81,3
2022-12-20,9205,9,Male,secondary,85,2
2022-12-20,9181,1,Female,senior_secondary,65,5
2022-12-20,9436,8,Male,secondary,35,2
2022-12-20,9502,1,Female,upper_primary,30,2
2022-12-20,9134,11,Male,upper_primary,67,3
2022-12-20,9168,5,Male,senior_secondary,75,5
2022-12-20,9342,4,Male,senior_secondary,62,3
2022-12-20,9213,6,Female,upper_primary,44,4
2022-12-20,9543,5,Male,upper_primary,91,5
2022-12-20,9357,5,Female,senior_secondary,69,2
2022-12-20,9328,6,Female,upper_primary,32,5
2022-12-20,9146,8,Female,upper_primary,72,2
2022-12-20,9461,10,Male,senior_secondary,79,4
2022-12-20,9403,3,Male,primary,85,3
2022-12-20,9495,4,Female,senior_secondary,26,2
2022-12-20,9423,12,Female,senior_secondary,77,3
2022-12-20,9001,6,Male,senior_secondary,57,3
2022-12-20,9006,7,Female,upper_primary,94,5
2022-12-20,9413,1,Male,upper_primary,53,4
2022-12-20,9017,1,Female,secondary,55,4
2022-12-20,9137,7,Male,upper_primary,96,2
2022-12-20,9014,7,Female,upper_primary,65,2
2022-12-20,9002,2,Female,senior_secondary,62,5
2022-12-20,9127,3,Female,upper_primary,48,4
2022-12-20,9422,11,Female,secondary,68,3
2022-12-20,9528,2,Male,upper_primary,67,2
2022-12-20,9306,12,Male,senior_secondary,95,5
2022-12-20,9371,7,Female,primary,85,3
2022-12-20,9359,7,Male,secondary,25,3
2022-12-20,9579,5,Male,secondary,40,3
2022-12-20,9156,4,Female,primary,61,3
2022-12-20,9027,7,Male,secondary,35,3
2022-12-20,9430,9,Female,upper_primary,30,3
2022-12-20,9483,9,Female,upper_primary,95,2
2022-12-20,9252,6,Male,secondary,85,2
2022-12-20,9390,7,Male,senior_secondary,79,3
2022-12-20,9496,12,Female,senior_secondary,61,4
2022-12-20,9264,8,Female,senior_secondary,83,3
2022-12-20,9527,11,Female,primary,36,2
2022-12-20,9090,1,Female,upper_primary,75,2
2022-12-20,9435,4,Male,upper_primary,43,5
2022-12-20,9490,9,Male,secondary,26,2
2022-12-20,9099,11,Male,primary,65,2
2022-12-20,9384,1,Female,primary,55,4
2022-12-20,9179,6,Female,secondary,69,3
2022-12-20,9063,8,Female,primary,87,5
2022-12-20,9536,5,Male,senior_secondary,83,4
2022-12-20,9326,5,Male,secondary,52,4
2022-12-20,9402,11,Female,upper_primary,20,4
2022-12-20,9362,12,Female,senior_secondary,89,4
2022-12-20,9074,5,Male,upper_primary,35,5
2022-12-20,9015,5,Male,secondary,50,2
2022-12-20,9181,6,Male,senior_secondary,78,4
2022-12-20,9015,6,Male,senior_secondary,65,5
2022-12-20,9437,7,Female,senior_secondary,66,2
2022-12-20,9547,7,Male,senior_secondary,97,4
2022-12-20,9310,7,Female,upper_primary,57,3
2022-12-20,9048,8,Male,senior_secondary,82,5
2022-12-20,9311,10,Male,upper_primary,26,5
2022-12-20,9180,12,Female,upper_primary,70,5
2022-12-20,9327,9,Male,secondary,75,3
2022-12-20,9003,1,Female,primary,75,3
2022-12-20,9111,8,Female,upper_primary,32,2
2022-12-20,9042,10,Male,primary,100,5
2022-12-20,9091,1,Male,primary,98,4
2022-12-20,9164,9,Male,upper_primary,47,5
2022-12-20,9325,12,Male,secondary,45,4
2022-12-20,9487,12,Female,senior_secondary,47,4
2022-12-20,9371,9,Male,primary,68,5
2022-12-20,9269,1,Male,primary,41,2
2022-12-20,9327,4,Female,secondary,67,2
2022-12-20,9517,12,Male,primary,47,5
2022-12-20,9490,8,Male,upper_primary,38,2
2022-12-20,9008,2,Male,secondary,52,4
2022-12-20,9492,10,Female,senior_secondary,71,4
2022-12-20,9409,10,Female,upper_primary,25,3
2022-12-20,9233,3,Female,primary,99,3
2022-12-20,9296,7,Female,secondary,96,3
2022-12-20,9075,12,Female,primary,85,2
2022-12-20,9215,8,Female,primary,55,5
2022-12-20,9366,3,Female,senior_secondary,59,3
2022-12-20,9260,2,Male,upper_primary,53,4
2022-12-20,9162,12,Female,primary,53,4
2022-12-20,9212,9,Male,secondary,32,3
2022-12-20,9275,1,Male,primary,74,2
2022-12-20,9373,5,Male,upper_primary,61,2
2022-12-20,9009,4,Female,primary,38,2
2022-12-20,9272,3,Male,senior_secondary,97,5
2022-12-20,9262,12,Male,senior_secondary,30,2
2022-12-20,9282,12,Male,primary,73,2
2022-12-20,9493,6,Male,primary,82,2
2022-12-20,9113,9,Male,senior_secondary,43,5
2022-12-20,9113,8,Female,secondary,69,3
2022-12-20,9035,7,Male,primary,55,4
2022-12-20,9251,6,Female,senior_secondary,45,3
2022-12-20,9310,12,Female,primary,66,2
2022-12-20,9238,3,Female,upper_primary,95,5
2022-12-20,9147,3,Female,upper_primary,41,2
2022-12-20,9329,9,Male,upper_primary,44,3
2022-12-20,9395,7,Male,senior_secondary,95,2
2022-12-20,9176,2,Female,primary,33,5
2022-12-20,9311,7,Female,senior_secondary,38,5
2022-12-20,9502,9,Male,upper_primary,25,4
2022-12-20,9544,6,Female,primary,71,2
2022-12-20,9251,5,Female,primary,39,5
2022-12-20,9254,10,Female,senior_secondary,59,4
2022-12-20,9168,5,Male,senior_secondary,56,3
2022-12-20,9032,11,Female,primary,51,4
2022-12-20,9124,12,Male,secondary,27,5
2022-12-20,9388,12,Male,secondary,91,5
2022-12-20,9395,6,Female,secondary,90,3
2022-12-20,9362,7,Male,upper_primary,37,2
2022-12-20,9532,8,Female,upper_primary,64,4
2022-12-20,9367,1,Female,upper_primary,60,5
2022-12-20,9083,9,Female,senior_secondary,98,2
2022-12-20,9053,10,Male,secondary,100,5
2022-12-20,9504,9,Male,upper_primary,54,4
2022-12-20,9493,2,Female,secondary,69,5
2022-12-20,9205,5,Female,upper_primary,74,5
2022-12-20,9162,7,Male,upper_primary,96,4
2022-12-20,9516,9,Male,upper_primary,53,3
2022-12-20,9289,4,Female,upper_primary,79,3
2022-12-20,9305,9,Female,senior_secondary,54,3
2022-12-20,9461,10,Male,primary,45,5
2022-12-20,9004,8,Female,upper_primary,56,4
2022-12-20,9059,12,Female,secondary,42,2
2022-12-20,9390,11,Female,secondary,69,2
2022-12-20,9457,3,Male,secondary,60,2
2022-12-20,9519,4,Male,secondary,62,3
2022-12-20,9239,8,Female,senior_secondary,79,4
2022-12-20,9438,2,Female,secondary,68,5
2022-12-20,9016,2,Female,primary,35,4
2022-12-20,9533,4,Male,primary,83,5
2022-12-20,9031,1,Female,primary,20,2
2022-12-20,9040,4,Female,secondary,21,5
2022-12-20,9121,5,Male,primary,63,4
2022-12-20,9261,11,Female,primary,48,5
2022-12-20,9448,2,Male,secondary,97,3
2022-12-20,9132,4,Female,senior_secondary,59,4
2022-12-20,9126,2,Female,upper_primary,30,4
2022-12-20,9202,4,Male,secondary,37,5
2022-12-20,9539,7,Female,senior_secondary,76,3
2022-12-20,9421,4,Male,senior_secondary,85,4
2022-12-20,9354,1,Female,secondary,43,2
2022-12-20,9290,2,Male,upper_primary,41,3
2022-12-20,9465,5,Female,senior_secondary,84,3
2022-12-20,9572,11,Male,secondary,91,5
2022-12-20,9494,6,Male,senior_secondary,47,4
2022-12-20,9531,3,Male,upper_primary,87,5
2022-12-20,9003,1,Male,primary,93,4
2022-12-20,9140,6,Female,upper_primary,38,5
2022-12-20,9527,1,Female,upper_primary,47,2
2022-12-20,9431,4,Male,primary,60,4
2022-12-20,9424,11,Female,upper_primary,43,3
2022-12-20,9460,10,Female,secondary,82,2
2022-12-20,9126,7,Female,senior_secondary,39,2
2022-12-20,9498,6,Female,secondary,84,5
2022-12-20,9451,2,Male,primary,30,5
2022-12-20,9394,8,Male,upper_primary,62,4
2022-12-20,9193,5,Male,upper_primary,51,3
2022-12-20,9027,1,Male,upper_primary,88,4
2022-12-20,9378,11,Female,secondary,97,2
2022-12-20,9031,10,Female,secondary,55,4
2022-12-20,9084,1,Male,senior_secondary,54,2
2022-12-20,9518,5,Male,upper_primary,78,5
2022-12-20,9009,6,Male,primary,38,2
2022-12-20,9159,7,Female,secondary,31,3
2022-12-20,9238,3,Male,primary,33,4
2022-12-20,9265,4,Male,secondary,99,5
2022-12-20,9302,2,Female,primary,39,5
2022-12-20,9221,1,Male,senior_secondary,30,5
2022-12-20,9480,10,Female,upper_primary,48,2
2022-12-20,9289,12,Female,secondary,44,4
2022-12-20,9042,3,Female,primary,27,4
2022-12-20,9089,3,Female,secondary,25,5
2022-12-20,9348,11,Male,upper_primary,96,2
2022-12-20,9054,3,Female,primary,58,2
2022-12-20,9026,5,Female,senior_secondary,79,3
2022-12-20,9007,2,Female,upper_primary,45,3
2022-12-20,9482,1,Male,upper_primary,83,3
2022-12-20,9053,9,Female,upper_primary,56,4
2022-12-20,9415,11,Female,senior_secondary,57,2
2022-12-20,9368,6,Female,secondary,84,5
2022-12-20,9473,11,Male,primary,83,3
2022-12-20,9114,2,Female,senior_secondary,51,5
2022-12-20,9531,6,Male,senior_secondary,21,2
2022-12-20,9122,6,Female,primary,65,2
2022-12-20,9455,5,Female,primary,28,3
2022-12-20,9459,3,Male,senior_secondary,48,4
2022-12-20,9377,12,Female,secondary,65,3
2022-12-20,9467,2,Female,upper_primary,22,3
2022-12-20,9503,7,Female,primary,75,3
2022-12-20,9240,2,Female,primary,43,3
2022-12-20,9485,4,Male,secondary,71,5
2022-12-20,9072,8,Female,upper_primary,53,3
2022-12-20,9291,2,Female,primary,60,3
2022-12-20,9470,11,Female,secondary,45,5
2022-12-20,9425,11,Male,secondary,52,2
2022-12-20,9000,11,Male,upper_primary,98,4
2022-12-20,9360,1,Female,secondary,74,2
2022-12-20,9515,10,Male,senior_secondary,98,3
2022-12-20,9116,10,Male,upper_primary,70,3
2022-12-20,9294,7,Male,senior_secondary,57,2
2022-12-20,9547,1,Male,senior_secondary,79,5
2022-12-20,9380,9,Male,primary,100,2
2022-12-20,9260,12,Male,secondary,28,4
2022-12-20,9477,3,Male,secondary,41,4
2022-12-20,9289,7,Male,upper_primary,72,2
2022-12-20,9298,6,Male,upper_primary,74,4
2022-12-20,9243,8,Female,secondary,80,5
2022-12-20,9200,1,Female,upper_primary,31,4
2022-12-20,9000,1,Male,senior_secondary,20,2
2022-12-20,9146,8,Male,upper_primary,91,5
2022-12-20,9358,2,Female,senior_secondary,96,2
2022-12-20,9513,12,Male,senior_secondary,76,3
2022-12-20,9570,7,Male,senior_secondary,88,2
2022-12-20,9312,4,Male,senior_secondary,83,4
2022-12-20,9289,6,Male,secondary,81,5
2022-12-20,9527,11,Male,senior_secondary,51,2
2022-12-20,9519,12,Female,secondary,39,2
2022-12-20,9062,6,Male,upper_primary,93,3
2022-12-20,9359,2,Female,secondary,76,3
2022-12-20,9001,5,Female,secondary,96,3
2022-12-20,9536,2,Male,upper_primary,45,5
2022-12-20,9282,9,Male,primary,86,5
2022-12-20,9459,9,Female,upper_primary,55,3
2022-12-20,9335,8,Male,primary,58,5
2022-12-20,9040,11,Female,upper_primary,80,2
2022-12-20,9068,12,Female,senior_secondary,54,2
2022-12-20,9413,8,Male,secondary,79,4
2022-12-20,9062,10,Female,upper_primary,23,2
2022-12-20,9087,5,Male,senior_secondary,69,3
2022-12-20,9486,5,Male,secondary,30,5
2022-12-20,9016,6,Female,senior_secondary,61,3
2022-12-20,9345,7,Male,primary,94,5
2022-12-20,9421,9,Male,secondary,44,2
2022-12-20,9451,12,Male,senior_secondary,41,5
2022-12-20,9219,9,Male,secondary,37,5
2022-12-20,9441,10,Male,secondary,25,3
2022-12-20,9255,6,Female,secondary,83,5
2022-12-20,9024,4,Male,primary,99,2
2022-12-20,9264,12,Female,senior_secondary,78,2
2022-12-20,9320,5,Male,primary,96,3
2022-12-20,9192,8,Male,upper_primary,49,4
2022-12-20,9177,9,Female,primary,28,5
2022-12-20,9207,3,Female,secondary,61,2
2022-12-20,9475,4,Male,senior_secondary,21,2
2022-12-20,9362,11,Male,upper_primary,95,2
2022-12-20,9203,6,Female,senior_secondary,41,3
2022-12-20,9068,9,Male,senior_secondary,95,5
2022-12-20,9184,5,Male,upper_primary,64,4
2022-12-20,9173,4,Male,upper_primary,35,4
2022-12-20,9250,1,Male,primary,94,3
2022-12-20,9158,6,Female,upper_primary,85,3
2022-12-20,9329,3,Male,primary,23,4
2022-12-20,9042,11,Female,primary,40,4
2022-12-20,9334,8,Female,upper_primary,97,3
2022-12-20,9495,5,Female,upper_primary,89,4
2022-12-20,9524,6,Male,secondary,45,2
2022-12-20,9556,5,Male,secondary,78,2
2022-12-20,9109,12,Female,senior_secondary,46,5
2022-12-20,9450,2,Male,upper_primary,42,5
2022-12-20,9202,10,Female,primary,100,5
2022-12-20,9443,1,Female,secondary,41,2
2022-12-20,9293,3,Male,senior_secondary,81,2
2022-12-20,9056,9,Male,primary,47,2
2022-12-20,9174,10,Male,primary,75,2
2022-12-20,9366,3,Female,senior_secondary,41,2
2022-12-20,9381,4,Female,senior_secondary,58,3
2022-12-20,9042,3,Male,primary,38,3
2022-12-20,9533,1,Male,upper_primary,92,5
2022-12-20,9272,5,Female,secondary,82,2
2022-12-20,9022,11,Male,upper_primary,28,2
2022-12-20,9249,7,Male,senior_secondary,76,4
2022-12-20,9302,12,Female,upper_primary,90,4
2022-12-20,9283,12,Male,senior_secondary,63,3
2022-12-20,9215,12,Female,primary,83,4
2022-12-20,9070,2,Male,upper_primary,84,4
2022-12-20,9031,7,Male,primary,94,2
2022-12-20,9079,10,Female,upper_primary,89,3
2022-12-20,9138,12,Male,senior_secondary,80,4
2022-12-20,9357,12,Male,upper_primary,86,3
2022-12-20,9231,8,Female,secondary,86,3
2022-12-20,9511,12,Female,primary,44,5
2022-12-20,9518,4,Female,primary,83,5
2022-12-20,9227,2,Male,senior_secondary,74,2
2022-12-20,9082,11,Male,upper_primary,24,2
2022-12-20,9367,12,Female,secondary,96,3
2022-12-20,9377,6,Male,senior_secondary,92,3
2022-12-20,9514,12,Male,primary,39,2
2022-12-20,9479,2,Female,secondary,72,2
2022-12-20,9346,5,Male,primary,76,5
2022-12-20,9200,10,Female,senior_secondary,71,5
2022-12-20,9580,8,Male,senior_secondary,87,2
2022-12-20,9313,7,Male,secondary,65,5
2022-12-20,9302,8,Male,upper_primary,63,3
2022-12-20,9088,5,Male,primary,79,3
2022-12-20,9546,3,Male,primary,96,4
2022-12-20,9195,11,Male,upper_primary,44,4
2022-12-20,9333,5,Female,primary,47,5
2022-12-20,9077,4,Female,senior_secondary,26,5
2022-12-20,9507,9,Female,secondary,95,5
2022-12-20,9299,10,Male,secondary,87,2
2022-12-20,9125,12,Male,primary,87,3
2022-12-20,9103,6,Female,upper_primary,23,3
2022-12-20,9235,1,Male,senior_secondary,20,4
2022-12-20,9299,6,Female,senior_secondary,44,3
2022-12-20,9397,9,Male,upper_primary,86,2
2022-12-20,9457,5,Male,senior_secondary,43,5
2022-12-20,9469,2,Female,upper_primary,45,3
2022-12-20,9557,4,Female,primary,93,5
2022-12-20,9268,12,Male,secondary,88,2
2022-12-20,9128,9,Female,senior_secondary,52,5
2022-12-20,9019,12,Female,primary,94,5
2022-12-20,9066,4,Male,secondary,31,2
2022-12-20,9324,9,Male,upper_primary,28,3
2022-12-20,9435,1,Male,secondary,32,3
2022-12-20,9198,2,Male,secondary,35,2
2022-12-20,9185,4,Male,senior_secondary,24,2
2022-12-20,9357,2,Male,secondary,35,5
2022-12-20,9048,7,Female,upper_primary,98,3
2022-12-20,9156,10,Female,secondary,83,3
2022-12-20,9142,2,Male,primary,49,2
2022-12-20,9536,3,Female,upper_primary,81,3
2022-12-20,9229,9,Male,secondary,61,5
2022-12-20,9406,9,Male,upper_primary,75,5
2022-12-20,9428,7,Male,secondary,70,4
2022-12-20,9508,11,Male,secondary,86,5
2022-12-20,9060,8,Female,upper_primary,45,5
2022-12-20,9221,10,Female,upper_primary,43,2
2022-12-20,9449,11,Male,primary,93,3
2022-12-20,9030,3,Male,secondary,24,3
2022-12-20,9504,3,Male,primary,48,3
2022-12-20,9308,5,Female,primary,32,2
2022-12-20,9182,4,Female,primary,97,2
2022-12-20,9117,6,Male,senior_secondary,67,4
2022-12-20,9164,8,Male,upper_primary,68,3
2022-12-20,9273,9,Female,upper_primary,68,3
2022-12-20,9434,7,Female,secondary,52,3
2022-12-20,9214,4,Female,upper_primary,30,3
2022-12-20,9082,12,Male,primary,37,3
2022-12-20,9076,7,Male,secondary,33,2
2022-12-20,9003,4,Female,secondary,49,5
2022-12-20,9529,2,Male,primary,33,2
2022-12-20,9514,2,Male,upper_primary,40,4
2022-12-20,9113,1,Male,senior_secondary,78,3
2022-12-20,9417,5,Female,upper_primary,52,3
2022-12-20,9350,9,Female,primary,59,3
2022-12-20,9039,8,Female,primary,66,3
2022-12-20,9206,1,Female,secondary,88,5
2022-12-20,9288,12,Female,secondary,91,3
2022-12-20,9426,10,Male,upper_primary,65,3
2022-12-20,9306,6,Male,senior_secondary,57,2
2022-12-20,9016,12,Female,primary,87,3
2022-12-20,9322,8,Male,senior_secondary,91,3
2022-12-20,9548,2,Female,primary,46,3
2022-12-20,9242,2,Female,upper_primary,28,3
2022-12-20,9498,3,Female,secondary,83,5
2022-12-20,9323,7,Female,upper_primary,93,3
2022-12-20,9156,2,Female,secondary,27,3
2022-12-20,9079,1,Female,senior_secondary,88,2
2022-12-20,9262,8,Male,secondary,51,3
2022-12-20,9014,3,Female,upper_primary,59,2
2022-12-20,9500,4,Male,secondary,99,2
2022-12-20,9154,9,Male,senior_secondary,63,3
2022-12-20,9563,8,Male,secondary,31,4
2022-12-20,9379,11,Female,primary,64,2
2022-12-20,9261,5,Female,upper_primary,27,4
2022-12-20,9328,9,Male,upper_primary,82,4
2022-12-20,9560,5,Female,primary,61,5
2022-12-20,9240,2,Female,secondary,55,5
2022-12-20,9045,2,Male,secondary,39,5
2022-12-20,9196,6,Female,senior_secondary,54,2
2022-12-20,9107,5,Female,secondary,36,3
2022-12-20,9489,8,Female,secondary,22,2
2022-12-20,9192,5,Female,upper_primary,76,5
2022-12-20,9344,10,Female,secondary,24,3
2022-12-20,9488,1,Male,primary,40,5
2022-12-20,9258,6,Female,upper_primary,89,5
2022-12-20,9232,1,Female,upper_primary,90,4
2022-12-20,9448,2,Male,senior_secondary,36,2
2022-12-20,9110,1,Male,upper_primary,59,5
2022-12-20,9108,5,Female,senior_secondary,85,2
2022-12-20,9515,7,Female,upper_primary,27,3
2022-12-20,9348,11,Male,senior_secondary,79,5
2022-12-20,9308,10,Male,senior_secondary,50,5
