academic_year,school_id,grade,total_teachers,students_enrolled
2022-12-20,9239,10,14,40
2022-12-20,9353,4,12,43
2022-12-20,9465,3,12,44
2022-12-20,9523,6,12,89
2022-12-20,9289,1,5,75
2022-12-20,9564,2,11,29
2022-12-20,9140,8,9,80
2022-12-20,9167,10,10,52
2022-12-20,9072,4,10,42
2022-12-20,9114,6,6,84
2022-12-20,9534,10,11,44
2022-12-20,9281,7,6,81
2022-12-20,9158,4,12,30
2022-12-20,9062,3,12,52
2022-12-20,9025,2,15,86
2022-12-20,9255,11,12,33
2022-12-20,9292,2,10,67
2022-12-20,9169,5,10,73
2022-12-20,9163,12,10,84
2022-12-20,9204,6,10,52
2022-12-20,9102,6,8,25
2022-12-20,9179,6,12,48
2022-12-20,9097,12,9,100
2022-12-20,9181,4,12,84
2022-12-20,9045,11,15,43
2022-12-20,9253,8,8,87
2022-12-20,9160,3,13,51
2022-12-20,9145,9,6,59
2022-12-20,9025,10,7,73
2022-12-20,9020,12,10,64
2022-12-20,9299,2,11,75
2022-12-20,9144,11,15,68
2022-12-20,9457,10,5,39
2022-12-20,9180,2,10,100
2022-12-20,9371,7,6,46
2022-12-20,9388,1,12,95
2022-12-20,9199,9,13,58
2022-12-20,9422,8,12,33
2022-12-20,9130,7,8,72
2022-12-20,9473,12,14,36
2022-12-20,9444,2,7,82
2022-12-20,9545,12,9,55
2022-12-20,9102,6,14,87
2022-12-20,9240,8,5,87
2022-12-20,9362,7,6,60
2022-12-20,9308,6,7,56
2022-12-20,9465,2,6,36
2022-12-20,9393,3,10,23
2022-12-20,9350,9,10,37
2022-12-20,9330,8,10,89
2022-12-20,9365,3,12,80
2022-12-20,9257,7,9,80
2022-12-20,9193,10,12,67
2022-12-20,9030,8,10,59
2022-12-20,9175,7,11,70
2022-12-20,9463,8,6,86
2022-12-20,9402,3,5,77
2022-12-20,9228,9,5,93
2022-12-20,9463,8,7,94
2022-12-20,9268,4,7,52
2022-12-20,9525,6,13,59
2022-12-20,9552,8,12,99
2022-12-20,9472,9,7,72
2022-12-20,9440,3,11,100
2022-12-20,9061,8,7,37
2022-12-20,9496,1,5,20
2022-12-20,9393,11,15,48
2022-12-20,9274,6,11,96
2022-12-20,9140,9,7,44
2022-12-20,9183,8,10,89
2022-12-20,9184,4,6,96
2022-12-20,9355,9,9,52
2022-12-20,9070,3,8,55
2022-12-20,9406,7,7,89
2022-12-20,9014,8,9,68
2022-12-20,9377,4,7,46
2022-12-20,9081,2,13,32
2022-12-20,9172,4,5,90
2022-12-20,9304,10,9,26
2022-12-20,9348,7,5,87
2022-12-20,9293,12,6,89
2022-12-20,9405,5,9,44
2022-12-20,9508,12,5,34
2022-12-20,9190,2,6,73
2022-12-20,9008,7,10,79
2022-12-20,9553,12,9,81
2022-12-20,9086,4,12,62
2022-12-20,9552,4,8,95
2022-12-20,9444,10,7,52
2022-12-20,9074,8,13,71
2022-12-20,9250,1,8,84
2022-12-20,9311,11,11,98
2022-12-20,9547,10,10,84
2022-12-20,9149,10,13,100
2022-12-20,9219,7,11,65
2022-12-20,9139,5,8,30
2022-12-20,9368,9,6,51
2022-12-20,9017,1,5,36
2022-12-20,9219,3,14,44
2022-12-20,9277,9,13,27
2022-12-20,9010,9,8,64
2022-12-20,9040,8,13,89
2022-12-20,9577,6,12,77
2022-12-20,9032,11,11,37
2022-12-20,9127,12,6,99
2022-12-20,9403,5,10,31
2022-12-20,9017,9,11,81
2022-12-20,9568,7,8,47
2022-12-20,9314,11,6,83
2022-12-20,9555,12,9,87
2022-12-20,9476,9,15,75
2022-12-20,9163,8,15,99
2022-12-20,9556,7,14,90
2022-12-20,9424,3,6,20
2022-12-20,9579,12,14,20
2022-12-20,9542,11,10,98
2022-12-20,9069,9,11,45
2022-12-20,9316,8,14,97
2022-12-20,9027,5,6,47
2022-12-20,9073,5,15,31
2022-12-20,9349,10,8,66
2022-12-20,9219,3,6,34
2022-12-20,9311,10,15,80
2022-12-20,9484,12,7,73
2022-12-20,9291,11,14,93
2022-12-20,9418,1,15,73
2022-12-20,9138,7,13,40
2022-12-20,9050,10,7,35
2022-12-20,9285,10,7,58
2022-12-20,9212,2,9,69
2022-12-20,9069,3,7,57
2022-12-20,9304,4,8,34
2022-12-20,9578,1,5,86
2022-12-20,9473,7,9,38
2022-12-20,9517,5,7,59
2022-12-20,9365,11,9,93
2022-12-20,9094,1,5,89
2022-12-20,9460,6,15,43
2022-12-20,9563,7,8,85
2022-12-20,9262,3,7,39
2022-12-20,9426,6,14,89
2022-12-20,9360,10,15,97
2022-12-20,9176,2,9,98
2022-12-20,9218,8,10,58
2022-12-20,9236,5,12,46
2022-12-20,9414,3,12,87
2022-12-20,9519,3,10,76
2022-12-20,9492,12,14,69
2022-12-20,9237,12,15,74
2022-12-20,9468,5,10,91
2022-12-20,9570,11,7,66
2022-12-20,9015,7,14,72
2022-12-20,9252,11,11,67
2022-12-20,9258,2,6,68
2022-12-20,9573,9,14,27
2022-12-20,9473,10,5,77
2022-12-20,9340,5,6,48
2022-12-20,9518,11,12,31
2022-12-20,9239,11,7,42
2022-12-20,9516,11,6,94
2022-12-20,9101,5,11,96
2022-12-20,9135,9,10,94
2022-12-20,9226,4,6,59
2022-12-20,9060,11,7,83
2022-12-20,9062,10,12,98
2022-12-20,9370,9,15,26
2022-12-20,9034,10,10,31
2022-12-20,9119,11,13,51
2022-12-20,9473,6,5,53
2022-12-20,9536,6,12,98
2022-12-20,9264,11,12,93
2022-12-20,9351,1,10,81
2022-12-20,9201,9,12,73
2022-12-20,9512,1,13,61
2022-12-20,9397,3,5,30
2022-12-20,9171,5,7,37
2022-12-20,9517,1,7,81
2022-12-20,9167,6,5,58
2022-12-20,9381,2,14,32
2022-12-20,9426,5,7,49
2022-12-20,9428,8,11,70
2022-12-20,9569,3,15,75
2022-12-20,9380,11,6,30
2022-12-20,9541,4,13,81
2022-12-20,9535,11,5,21
2022-12-20,9323,5,9,48
2022-12-20,9385,8,11,53
2022-12-20,9507,6,12,39
2022-12-20,9186,6,12,37
2022-12-20,9085,5,14,31
2022-12-20,9352,1,14,51
2022-12-20,9290,5,5,72
2022-12-20,9234,1,5,52
2022-12-20,9460,12,14,28
2022-12-20,9356,3,12,43
2022-12-20,9258,5,12,23
2022-12-20,9504,10,6,69
2022-12-20,9094,6,9,98
2022-12-20,9172,2,11,21
2022-12-20,9454,12,15,56
2022-12-20,9579,4,11,52
2022-12-20,9413,6,15,75
2022-12-20,9264,12,6,83
2022-12-20,9056,6,12,77
2022-12-20,9369,7,6,42
2022-12-20,9421,3,11,53
2022-12-20,9407,9,13,64
2022-12-20,9478,4,10,39
2022-12-20,9168,8,9,41
2022-12-20,9517,10,5,38
2022-12-20,9137,12,10,21
2022-12-20,9225,12,6,92
2022-12-20,9072,9,15,58
2022-12-20,9057,3,14,37
2022-12-20,9176,6,5,56
2022-12-20,9050,2,5,89
2022-12-20,9313,5,13,71
2022-12-20,9422,11,15,86
2022-12-20,9307,9,14,38
2022-12-20,9420,7,7,48
2022-12-20,9567,12,11,87
2022-12-20,9152,11,14,69
2022-12-20,9547,6,15,96
2022-12-20,9234,7,7,73
2022-12-20,9436,9,10,34
2022-12-20,9310,1,8,43
2022-12-20,9385,12,11,63
2022-12-20,9550,6,6,74
2022-12-20,9347,1,9,23
2022-12-20,9305,8,11,44
2022-12-20,9161,10,10,39
2022-12-20,9017,2,13,81
2022-12-20,9527,3,15,44
2022-12-20,9437,4,15,68
2022-12-20,9346,7,14,73
2022-12-20,9414,7,5,92
2022-12-20,9518,2,15,58
2022-12-20,9492,1,5,25
2022-12-20,9047,1,7,86
2022-12-20,9082,9,10,32
2022-12-20,9102,6,10,57
2022-12-20,9353,3,7,37
2022-12-20,9278,12,12,58
2022-12-20,9552,8,15,78
2022-12-20,9107,5,7,22
2022-12-20,9460,3,5,87
2022-12-20,9105,7,12,20
2022-12-20,9495,12,6,21
2022-12-20,9438,2,14,39
2022-12-20,9450,12,6,43
2022-12-20,9272,8,11,79
2022-12-20,9199,2,10,51
2022-12-20,9464,12,7,62
2022-12-20,9387,12,5,52
2022-12-20,9553,8,14,83
2022-12-20,9347,5,10,75
2022-12-20,9549,8,5,58
2022-12-20,9031,12,13,63
2022-12-20,9490,5,5,35
2022-12-20,9036,10,10,83
2022-12-20,9518,8,13,86
2022-12-20,9148,5,10,56
2022-12-20,9079,8,10,86
2022-12-20,9019,2,15,50
2022-12-20,9280,2,7,74
2022-12-20,9428,10,14,81
2022-12-20,9467,8,8,66
2022-12-20,9391,12,6,51
2022-12-20,9100,7,14,82
2022-12-20,9195,9,8,38
2022-12-20,9159,10,14,22
2022-12-20,9352,11,8,96
2022-12-20,9397,11,11,82
2022-12-20,9575,1,13,50
2022-12-20,9472,5,12,62
2022-12-20,9230,8,8,52
2022-12-20,9461,5,7,21
2022-12-20,9242,10,8,76
2022-12-20,9544,7,8,96
2022-12-20,9179,11,13,43
2022-12-20,9115,2,13,88
2022-12-20,9459,4,13,73
2022-12-20,9578,8,11,63
2022-12-20,9358,5,13,86
2022-12-20,9452,7,8,20
2022-12-20,9309,1,13,97
2022-12-20,9483,7,10,94
2022-12-20,9039,5,12,65
2022-12-20,9128,9,7,99
2022-12-20,9177,5,14,81
2022-12-20,9156,4,14,40
2022-12-20,9396,12,11,69
2022-12-20,9462,7,15,92
2022-12-20,9385,11,9,40
2022-12-20,9371,11,8,45
2022-12-20,9143,5,6,89
2022-12-20,9100,4,5,77
2022-12-20,9009,9,15,76
2022-12-20,9554,12,7,46
2022-12-20,9404,1,12,95
2022-12-20,9111,7,6,43
2022-12-20,9415,2,8,61
2022-12-20,9309,10,12,91
2022-12-20,9539,9,5,80
2022-12-20,9497,3,14,56
2022-12-20,9208,2,15,22
2022-12-20,9396,12,11,61
2022-12-20,9265,12,12,83
2022-12-20,9379,2,7,34
2022-12-20,9136,3,8,57
2022-12-20,9297,10,11,82
2022-12-20,9182,11,15,64
2022-12-20,9196,1,8,76
2022-12-20,9102,12,11,56
2022-12-20,9018,4,9,40
2022-12-20,9265,6,14,64
2022-12-20,9485,11,10,54
2022-12-20,9481,11,5,74
2022-12-20,9203,9,8,27
2022-12-20,9236,11,11,60
2022-12-20,9153,11,9,27
2022-12-20,9369,3,10,77
2022-12-20,9255,3,9,58
2022-12-20,9120,11,6,69
2022-12-20,9486,8,12,70
2022-12-20,9559,12,8,93
2022-12-20,9175,7,6,34
2022-12-20,9451,3,15,94
2022-12-20,9302,1,10,66
2022-12-20,9344,12,10,26
2022-12-20,9533,10,13,83
2022-12-20,9376,10,10,53
2022-12-20,9183,1,9,31
2022-12-20,9116,1,5,54
2022-12-20,9574,8,10,70
2022-12-20,9501,12,9,91
2022-12-20,9327,2,13,34
2022-12-20,9508,10,5,34
2022-12-20,9548,3,5,99
2022-12-20,9455,4,10,75
2022-12-20,9257,11,9,30
2022-12-20,9507,4,12,99
2022-12-20,9067,9,8,54
2022-12-20,9515,11,12,68
2022-12-20,9298,5,12,68
2022-12-20,9356,4,15,82
2022-12-20,9252,9,8,28
2022-12-20,9038,8,6,41
2022-12-20,9144,3,12,72
2022-12-20,9435,12,14,100
2022-12-20,9089,7,13,52
2022-12-20,9203,5,6,87
2022-12-20,9270,12,13,66
2022-12-20,9301,2,5,31
2022-12-20,9262,3,12,48
2022-12-20,9106,4,12,71
2022-12-20,9382,4,10,51
2022-12-20,9373,8,8,82
2022-12-20,9162,1,14,27
2022-12-20,9209,9,6,99
2022-12-20,9467,11,8,72
2022-12-20,9104,7,13,64
2022-12-20,9265,7,10,90
2022-12-20,9136,9,13,62
2022-12-20,9391,10,12,100
2022-12-20,9218,8,6,80
2022-12-20,9127,1,13,65
2022-12-20,9434,7,14,99
2022-12-20,9390,12,10,97
2022-12-20,9292,7,8,98
2022-12-20,9552,10,12,84
2022-12-20,9383,5,13,60
2022-12-20,9437,12,8,81
2022-12-20,9576,8,14,71
2022-12-20,9435,6,14,21
2022-12-20,9464,11,15,96
2022-12-20,9163,11,11,93
2022-12-20,9265,3,5,65
2022-12-20,9179,2,14,93
2022-12-20,9296,7,9,81
2022-12-20,9230,9,11,47
2022-12-20,9161,7,10,68
2022-12-20,9512,8,10,47
2022-12-20,9405,10,6,45
2022-12-20,9340,11,15,74
2022-12-20,9035,5,7,97
2022-12-20,9189,11,13,34
2022-12-20,9218,1,10,69
2022-12-20,9430,3,11,91
2022-12-20,9059,6,6,74
2022-12-20,9071,3,12,97
2022-12-20,9258,10,10,100
2022-12-20,9097,5,9,57
2022-12-20,9253,12,9,28
2022-12-20,9153,1,5,49
2022-12-20,9137,8,8,25
2022-12-20,9561,5,7,78
2022-12-20,9045,4,5,29
2022-12-20,9187,5,9,31
2022-12-20,9173,10,10,43
2022-12-20,9064,9,8,43
2022-12-20,9549,4,9,34
2022-12-20,9006,10,12,99
2022-12-20,9282,1,5,35
2022-12-20,9081,1,13,75
2022-12-20,9343,3,7,55
2022-12-20,9098,6,15,27
2022-12-20,9177,3,6,96
2022-12-20,9173,5,9,93
2022-12-20,9113,4,11,34
2022-12-20,9349,5,15,52
2022-12-20,9469,11,9,23
2022-12-20,9116,4,5,43
2022-12-20,9107,7,9,43
2022-12-20,9313,10,8,26
2022-12-20,9018,6,14,50
2022-12-20,9299,12,15,86
2022-12-20,9285,10,15,98
2022-12-20,9161,10,15,91
2022-12-20,9400,2,6,43
2022-12-20,9143,11,11,86
2022-12-20,9115,6,10,37
2022-12-20,9184,3,13,81
2022-12-20,9361,5,8,39
2022-12-20,9053,8,11,28
2022-12-20,9414,3,5,63
2022-12-20,9495,11,5,53
2022-12-20,9112,12,5,97
2022-12-20,9254,10,12,86
2022-12-20,9140,12,7,55
2022-12-20,9580,6,12,37
2022-12-20,9105,4,15,46
2022-12-20,9505,7,9,67
2022-12-20,9357,12,15,72
2022-12-20,9211,3,7,70
2022-12-20,9097,9,5,23
2022-12-20,9041,11,13,100
2022-12-20,9456,10,13,45
2022-12-20,9088,12,13,70
2022-12-20,9518,5,7,95
2022-12-20,9175,2,13,53
2022-12-20,9432,9,10,56
2022-12-20,9485,10,15,98
2022-12-20,9250,2,13,81
2022-12-20,9149,12,11,44
2022-12-20,9441,12,8,33
2022-12-20,9542,2,13,97
2022-12-20,9546,10,11,83
2022-12-20,9051,7,7,60
2022-12-20,9323,1,8,28
2022-12-20,9012,2,14,93
2022-12-20,9210,4,15,25
2022-12-20,9337,9,10,92
2022-12-20,9369,11,11,38
2022-12-20,9164,11,12,75
2022-12-20,9343,5,8,91
2022-12-20,9500,11,5,55
2022-12-20,9286,9,12,89
2022-12-20,9154,8,9,81
2022-12-20,9247,11,9,35
2022-12-20,9497,11,15,76
2022-12-20,9219,11,5,62
2022-12-20,9312,4,10,65
2022-12-20,9350,9,13,39
2022-12-20,9344,8,9,77
2022-12-20,9251,5,13,48
2022-12-20,9476,11,11,47
2022-12-20,9067,5,11,95
2022-12-20,9502,6,14,67
2022-12-20,9569,8,10,28
2022-12-20,9291,11,10,99
2022-12-20,9291,1,15,98
2022-12-20,9468,12,13,58
2022-12-20,9244,7,15,77
2022-12-20,9212,4,8,62
2022-12-20,9027,8,5,20
2022-12-20,9259,6,13,82
2022-12-20,9459,9,12,31
2022-12-20,9427,7,10,31
2022-12-20,9114,5,11,68
2022-12-20,9355,7,13,73
2022-12-20,9072,1,7,52
2022-12-20,9465,12,5,64
2022-12-20,9474,12,7,33
2022-12-20,9382,8,15,76
2022-12-20,9484,10,14,84
2022-12-20,9510,10,15,92
2022-12-20,9026,4,13,33
2022-12-20,9441,4,5,98
2022-12-20,9570,9,13,31
2022-12-20,9489,10,12,86
2022-12-20,9264,11,13,100
2022-12-20,9510,3,15,38
2022-12-20,9056,5,14,57
2022-12-20,9158,4,12,87
2022-12-20,9234,6,11,58
2022-12-20,9576,12,6,26
2022-12-20,9546,8,12,46
2022-12-20,9546,7,11,71
2022-12-20,9035,4,10,51
2022-12-20,9130,12,6,64
2022-12-20,9501,5,7,69
2022-12-20,9118,4,13,76
2022-12-20,9452,10,8,75
2022-12-20,9040,12,13,28
2022-12-20,9506,10,10,92
2022-12-20,9120,10,10,40
2022-12-20,9427,9,8,78
2022-12-20,9454,3,11,32
2022-12-20,9437,1,15,90
2022-12-20,9393,3,6,53
2022-12-20,9001,7,7,78
2022-12-20,9425,3,6,68
2022-12-20,9547,8,11,74
2022-12-20,9228,9,15,97
2022-12-20,9179,7,6,66
2022-12-20,9376,12,13,79
2022-12-20,9132,8,5,55
2022-12-20,9161,9,14,61
2022-12-20,9010,1,10,94
2022-12-20,9518,5,6,62
2022-12-20,9226,12,10,83
2022-12-20,9079,10,6,20
2022-12-20,9529,11,12,95
2022-12-20,9497,3,6,45
2022-12-20,9135,8,10,97
2022-12-20,9079,7,12,75
2022-12-20,9138,7,6,40
2022-12-20,9263,8,12,27
2022-12-20,9133,10,7,88
2022-12-20,9098,2,15,48
2022-12-20,9266,1,6,69
2022-12-20,9188,8,8,27
2022-12-20,9526,12,8,71
2022-12-20,9240,7,7,25
2022-12-20,9468,6,5,27
2022-12-20,9456,12,6,95
2022-12-20,9114,11,11,72
2022-12-20,9391,3,12,73
2022-12-20,9059,7,10,64
2022-12-20,9203,2,9,33
2022-12-20,9145,8,7,58
2022-12-20,9210,1,8,100
2022-12-20,9007,1,12,33
2022-12-20,9133,12,8,79
2022-12-20,9111,10,10,53
2022-12-20,9071,9,14,56
2022-12-20,9007,9,12,70
2022-12-20,9108,3,10,49
2022-12-20,9396,4,15,49
2022-12-20,9116,6,5,42
2022-12-20,9569,7,9,100
2022-12-20,9314,8,13,66
2022-12-20,9252,7,12,69
2022-12-20,9543,2,15,59
2022-12-20,9089,11,8,79
2022-12-20,9556,9,15,55
2022-12-20,9093,10,6,62
2022-12-20,9111,11,14,47
2022-12-20,9561,3,9,96
2022-12-20,9379,3,15,82
2022-12-20,9320,1,13,38
2022-12-20,9535,6,13,22
2022-12-20,9006,7,11,47
2022-12-20,9063,8,8,34
2022-12-20,9208,6,11,96
2022-12-20,9507,2,12,75
2022-12-20,9421,10,9,60
2022-12-20,9436,9,12,84
2022-12-20,9057,5,10,64
2022-12-20,9056,2,11,62
2022-12-20,9544,12,7,69
2022-12-20,9048,11,7,53
2022-12-20,9343,8,7,58
2022-12-20,9554,3,14,58
2022-12-20,9405,6,6,64
2022-12-20,9005,6,13,45
2022-12-20,9251,3,13,65
2022-12-20,9342,8,7,33
2022-12-20,9538,8,15,64
2022-12-20,9360,11,15,75
2022-12-20,9225,2,7,85
2022-12-20,9196,6,10,84
2022-12-20,9544,9,7,25
2022-12-20,9311,7,9,89
2022-12-20,9264,10,11,39
2022-12-20,9453,12,14,94
2022-12-20,9031,12,10,94
2022-12-20,9156,6,10,56
2022-12-20,9217,10,12,30
2022-12-20,9471,10,11,81
2022-12-20,9413,9,12,54
2022-12-20,9417,2,13,25
2022-12-20,9333,12,8,89
2022-12-20,9579,9,6,52
2022-12-20,9462,2,5,27
2022-12-20,9294,2,10,59
2022-12-20,9196,2,13,100
2022-12-20,9473,1,5,48
2022-12-20,9454,9,6,38
2022-12-20,9007,4,8,23
2022-12-20,9474,7,15,79
2022-12-20,9404,4,10,60
2022-12-20,9155,10,14,41
2022-12-20,9438,2,15,75
2022-12-20,9240,1,11,96
2022-12-20,9491,1,5,66
2022-12-20,9064,8,15,65
2022-12-20,9526,2,10,47
2022-12-20,9113,5,8,69
2022-12-20,9483,2,9,64
2022-12-20,9317,10,15,58
2022-12-20,9001,3,11,82
2022-12-20,9331,1,15,37
2022-12-20,9551,10,11,54
2022-12-20,9496,5,6,79
2022-12-20,9443,3,6,35
2022-12-20,9498,1,12,70
2022-12-20,9162,11,9,76
2022-12-20,9001,2,10,72
2022-12-20,9149,10,15,45
2022-12-20,9548,12,6,63
2022-12-20,9184,7,13,80
2022-12-20,9128,7,14,93
2022-12-20,9472,7,11,28
2022-12-20,9442,11,13,49
2022-12-20,9169,5,8,93
2022-12-20,9034,5,11,20
2022-12-20,9488,7,6,88
2022-12-20,9403,11,12,48
2022-12-20,9217,3,10,20
2022-12-20,9019,6,10,89
2022-12-20,9147,11,7,97
2022-12-20,9460,8,14,55
2022-12-20,9159,2,6,23
2022-12-20,9569,9,6,43
2022-12-20,9052,5,12,24
2022-12-20,9481,2,9,49
2022-12-20,9574,10,10,75
2022-12-20,9209,7,12,53
2022-12-20,9050,2,9,78
2022-12-20,9231,2,14,68
2022-12-20,9375,6,12,32
2022-12-20,9233,10,7,54
2022-12-20,9233,10,11,36
2022-12-20,9254,10,13,61
2022-12-20,9136,11,14,40
2022-12-20,9513,6,11,56
2022-12-20,9072,9,11,98
2022-12-20,9480,10,5,23
2022-12-20,9017,8,14,64
2022-12-20,9120,6,7,53
2022-12-20,9059,12,10,71
2022-12-20,9097,7,5,82
2022-12-20,9509,2,9,95
2022-12-20,9413,8,8,81
2022-12-20,9431,5,13,81
2022-12-20,9402,5,10,58
2022-12-20,9043,1,5,23
2022-12-20,9149,12,15,23
2022-12-20,9077,12,5,52
2022-12-20,9101,1,12,77
2022-12-20,9022,4,14,43
2022-12-20,9546,1,6,51
2022-12-20,9066,5,8,45
2022-12-20,9103,5,8,79
2022-12-20,9468,4,13,42
2022-12-20,9033,8,14,66
2022-12-20,9514,1,14,100
2022-12-20,9367,8,6,36
2022-12-20,9151,12,5,67
2022-12-20,9473,8,8,95
2022-12-20,9125,2,9,100
2022-12-20,9387,5,7,89
2022-12-20,9203,5,5,23
2022-12-20,9504,2,14,97
2022-12-20,9295,7,11,32
2022-12-20,9255,2,8,46
2022-12-20,9494,10,12,77
2022-12-20,9077,12,15,98
2022-12-20,9116,12,10,50
2022-12-20,9094,8,10,48
2022-12-20,9296,8,14,80
2022-12-20,9293,5,13,43
2022-12-20,9254,7,5,45
2022-12-20,9550,4,14,37
2022-12-20,9276,7,7,37
2022-12-20,9086,2,7,26
2022-12-20,9416,1,9,69
2022-12-20,9261,6,5,59
2022-12-20,9246,12,8,37
2022-12-20,9287,4,10,46
2022-12-20,9034,1,5,29
2022-12-20,9130,4,5,25
2022-12-20,9535,12,11,35
2022-12-20,9265,5,5,26
2022-12-20,9555,8,7,74
2022-12-20,9393,11,8,78
2022-12-20,9127,6,14,68
2022-12-20,9037,9,6,69
2022-12-20,9349,8,10,50
2022-12-20,9339,12,13,24
2022-12-20,9482,10,7,77
2022-12-20,9317,5,10,34
2022-12-20,9037,11,11,31
2022-12-20,9405,4,13,48
2022-12-20,9442,7,12,54
2022-12-20,9571,8,11,69
2022-12-20,9229,4,12,26
2022-12-20,9440,11,7,64
2022-12-20,9039,1,15,69
2022-12-20,9501,7,7,23
2022-12-20,9403,4,6,78
2022-12-20,9266,8,10,71
2022-12-20,9260,9,7,90
2022-12-20,9027,8,13,78
2022-12-20,9565,6,12,38
2022-12-20,9223,3,6,36
2022-12-20,9502,9,5,76
2022-12-20,9087,5,7,73
2022-12-20,9446,10,8,37
2022-12-20,9192,2,15,61
2022-12-20,9310,7,15,33
2022-12-20,9005,7,15,70
2022-12-20,9448,2,12,96
2022-12-20,9273,4,11,94
2022-12-20,9055,2,11,68
2022-12-20,9159,7,12,69
2022-12-20,9367,1,11,93
2022-12-20,9487,12,15,78
2022-12-20,9106,8,10,87
2022-12-20,9462,2,6,32
2022-12-20,9061,1,7,90
2022-12-20,9028,1,14,81
2022-12-20,9017,10,12,59
2022-12-20,9032,2,8,24
2022-12-20,9048,5,8,79
2022-12-20,9111,8,12,59
2022-12-20,9263,4,6,85
2022-12-20,9231,7,8,57
2022-12-20,9157,5,11,60
2022-12-20,9319,1,15,60
2022-12-20,9145,5,10,24
2022-12-20,9271,9,7,41
2022-12-20,9034,8,6,50
2022-12-20,9050,4,15,80
2022-12-20,9417,10,5,59
2022-12-20,9473,11,5,41
2022-12-20,9148,8,6,92
2022-12-20,9134,5,15,97
2022-12-20,9547,1,10,97
2022-12-20,9387,5,10,78
2022-12-20,9427,11,14,24
2022-12-20,9474,11,13,32
2022-12-20,9440,10,14,46
2022-12-20,9390,12,10,20
2022-12-20,9434,9,7,73
2022-12-20,9121,4,13,34
2022-12-20,9231,4,11,47
2022-12-20,9136,8,15,40
2022-12-20,9122,3,8,39
2022-12-20,9328,10,11,71
2022-12-20,9059,7,14,35
2022-12-20,9336,4,15,63
2022-12-20,9360,5,10,96
2022-12-20,9471,11,5,60
2022-12-20,9167,11,7,57
2022-12-20,9248,12,7,45
2022-12-20,9293,8,5,81
2022-12-20,9427,5,6,100
2022-12-20,9130,4,10,65
2022-12-20,9181,6,6,29
2022-12-20,9241,11,14,53
2022-12-20,9004,5,12,22
2022-12-20,9451,1,6,20
2022-12-20,9342,4,11,60
2022-12-20,9368,3,13,23
2022-12-20,9058,4,5,96
2022-12-20,9247,1,6,59
2022-12-20,9136,12,14,28
2022-12-20,9503,6,11,56
2022-12-20,9576,11,6,65
2022-12-20,9098,4,15,90
2022-12-20,9180,10,5,66
2022-12-20,9480,2,11,63
2022-12-20,9152,3,11,41
2022-12-20,9364,7,14,70
2022-12-20,9372,12,7,76
2022-12-20,9476,12,6,47
2022-12-20,9487,3,6,42
2022-12-20,9000,8,12,46
2022-12-20,9182,11,5,83
2022-12-20,9426,8,13,87
2022-12-20,9302,7,6,93
2022-12-20,9261,5,15,70
2022-12-20,9182,12,6,87
2022-12-20,9059,9,8,70
2022-12-20,9252,2,8,57
2022-12-20,9020,6,15,89
2022-12-20,9355,9,14,40
2022-12-20,9109,12,5,65
2022-12-20,9351,12,5,90
2022-12-20,9000,1,5,85
2022-12-20,9401,5,11,26
2022-12-20,9531,10,12,33
2022-12-20,9159,12,13,78
2022-12-20,9112,10,12,43
2022-12-20,9540,8,14,45
2022-12-20,9271,12,9,50
2022-12-20,9509,2,14,76
2022-12-20,9015,12,7,88
2022-12-20,9242,2,15,96
2022-12-20,9413,5,10,71
2022-12-20,9022,10,12,60
2022-12-20,9441,2,12,35
2022-12-20,9535,3,9,74
2022-12-20,9006,2,11,59
2022-12-20,9357,7,9,26
2022-12-20,9233,6,12,54
2022-12-20,9193,6,13,65
2022-12-20,9356,8,11,76
2022-12-20,9352,2,15,98
2022-12-20,9043,10,10,95
2022-12-20,9028,7,10,65
2022-12-20,9261,10,15,52
2022-12-20,9035,11,10,55
2022-12-20,9318,7,5,47
2022-12-20,9222,5,9,83
2022-12-20,9069,3,11,32
2022-12-20,9119,4,11,68
2022-12-20,9127,11,5,62
2022-12-20,9060,8,12,74
2022-12-20,9313,3,14,31
2022-12-20,9197,9,6,43
2022-12-20,9087,8,8,75
2022-12-20,9199,1,11,56
2022-12-20,9436,4,10,95
2022-12-20,9479,5,12,30
2022-12-20,9040,6,6,31
2022-12-20,9313,3,15,32
2022-12-20,9299,6,9,78
2022-12-20,9426,2,13,69
2022-12-20,9227,5,7,48
2022-12-20,9430,3,14,88
2022-12-20,9175,5,6,66
2022-12-20,9054,7,8,94
2022-12-20,9578,1,6,72
2022-12-20,9066,8,9,23
2022-12-20,9435,4,8,99
2022-12-20,9017,4,15,41
2022-12-20,9066,9,5,49
2022-12-20,9112,5,14,62
2022-12-20,9016,10,11,82
2022-12-20,9053,2,15,70
2022-12-20,9040,7,5,51
2022-12-20,9355,5,12,64
2022-12-20,9347,8,6,71
2022-12-20,9020,7,5,66
2022-12-20,9167,7,14,49
2022-12-20,9203,10,13,91
2022-12-20,9469,4,7,56
2022-12-20,9481,10,13,83
2022-12-20,9297,5,7,62
2022-12-20,9432,3,8,74
2022-12-20,9411,4,7,70
2022-12-20,9064,12,11,66
2022-12-20,9231,3,15,31
2022-12-20,9414,5,11,100
2022-12-20,9560,1,12,89
2022-12-20,9227,8,5,38
2022-12-20,9250,1,6,69
2022-12-20,9017,9,5,71
2022-12-20,9481,7,10,46
