grade,school_id,school_name,school_type,school_category,cluster_id,cluster_name,block_id,block_name,district_id,district_name,state_id,state_name
4,9090554088,scl_9090554088,rural,secondary,123465312,cluster_123465312,12353,block_12353,125,district_125,1,state_01
12,9318185755,scl_9318185755,urban,senior_secondary,123481859,cluster_123481859,12353,block_12353,129,district_129,1,state_01
1,9526919232,scl_9526919232,rural,primary,123459948,cluster_123459948,12349,block_12349,127,district_127,1,state_01
1,9397652247,scl_9397652247,urban,primary,123470148,cluster_123470148,12348,block_12348,132,district_132,1,state_01
1,9479203380,scl_9479203380,urban,primary,123495692,cluster_123495692,12348,block_12348,131,district_131,1,state_01
12,9517862762,scl_9517862762,urban,secondary,123469672,cluster_123469672,12349,block_12349,129,district_129,1,state_01
3,9021135161,scl_9021135161,rural,senior_secondary,123483148,cluster_123483148,12346,block_12346,132,district_132,1,state_01
1,9079416511,scl_9079416511,rural,senior_secondary,123458478,cluster_123458478,12353,block_12353,127,district_127,1,state_01
2,9550613928,scl_9550613928,rural,secondary,123467933,cluster_123467933,12351,block_12351,128,district_128,1,state_01
11,9083982689,scl_9083982689,rural,primary,123471586,cluster_123471586,12348,block_12348,132,district_132,1,state_01
1,9364925943,scl_9364925943,rural,secondary,123490062,cluster_123490062,12352,block_12352,131,district_131,1,state_01
3,9078112520,scl_9078112520,urban,secondary,123468668,cluster_123468668,12346,block_12346,131,district_131,1,state_01
9,9213193762,scl_9213193762,rural,secondary,123480775,cluster_123480775,12350,block_12350,125,district_125,1,state_01
2,9546931802,scl_9546931802,urban,senior_secondary,123462255,cluster_123462255,12355,block_12355,130,district_130,1,state_01
7,9488487619,scl_9488487619,rural,secondary,123485544,cluster_123485544,12347,block_12347,128,district_128,1,state_01
12,9197134776,scl_9197134776,urban,secondary,123465002,cluster_123465002,12352,block_12352,129,district_129,1,state_01
6,9183987894,scl_9183987894,rural,senior_secondary,123466353,cluster_123466353,12354,block_12354,126,district_126,1,state_01
10,9328731723,scl_9328731723,rural,senior_secondary,123457815,cluster_123457815,12355,block_12355,124,district_124,1,state_01
3,9093527449,scl_9093527449,rural,senior_secondary,123489464,cluster_123489464,12354,block_12354,123,district_123,1,state_01
10,9126147281,scl_9126147281,urban,secondary,123480077,cluster_123480077,12354,block_12354,130,district_130,1,state_01
3,9252157223,scl_9252157223,urban,upper_primary,123462727,cluster_123462727,12348,block_12348,123,district_123,1,state_01
5,9380904151,scl_9380904151,urban,upper_primary,123492715,cluster_123492715,12351,block_12351,130,district_130,1,state_01
5,9154659010,scl_9154659010,urban,upper_primary,123463443,cluster_123463443,12351,block_12351,123,district_123,1,state_01
10,9481683862,scl_9481683862,rural,senior_secondary,123477226,cluster_123477226,12351,block_12351,130,district_130,1,state_01
10,9068018704,scl_9068018704,rural,upper_primary,123465849,cluster_123465849,12348,block_12348,132,district_132,1,state_01
5,9102442142,scl_9102442142,rural,upper_primary,123484365,cluster_123484365,12352,block_12352,128,district_128,1,state_01
4,9237808873,scl_9237808873,rural,senior_secondary,123457208,cluster_123457208,12346,block_12346,128,district_128,1,state_01
11,9347651823,scl_9347651823,urban,primary,123491496,cluster_123491496,12347,block_12347,123,district_123,1,state_01
10,9111012323,scl_9111012323,rural,senior_secondary,123465428,cluster_123465428,12352,block_12352,130,district_130,1,state_01
5,9013271393,scl_9013271393,urban,primary,123475655,cluster_123475655,12353,block_12353,124,district_124,1,state_01
7,9418479794,scl_9418479794,rural,primary,123483757,cluster_123483757,12346,block_12346,131,district_131,1,state_01
6,9430826453,scl_9430826453,rural,upper_primary,123476195,cluster_123476195,12345,block_12345,125,district_125,1,state_01
1,9283765720,scl_9283765720,rural,primary,123493577,cluster_123493577,12345,block_12345,125,district_125,1,state_01
6,9087616511,scl_9087616511,rural,upper_primary,123485940,cluster_123485940,12350,block_12350,128,district_128,1,state_01
1,9250229025,scl_9250229025,urban,secondary,123465257,cluster_123465257,12346,block_12346,130,district_130,1,state_01
7,9344635423,scl_9344635423,rural,secondary,123462228,cluster_123462228,12346,block_12346,128,district_128,1,state_01
9,9572501075,scl_9572501075,urban,senior_secondary,123468687,cluster_123468687,12351,block_12351,130,district_130,1,state_01
7,9514492004,scl_9514492004,rural,secondary,123464366,cluster_123464366,12346,block_12346,123,district_123,1,state_01
8,9084656589,scl_9084656589,urban,upper_primary,123481714,cluster_123481714,12352,block_12352,126,district_126,1,state_01
7,9433604014,scl_9433604014,urban,senior_secondary,123497904,cluster_123497904,12347,block_12347,125,district_125,1,state_01
5,9150368448,scl_9150368448,rural,senior_secondary,123461799,cluster_123461799,12350,block_12350,131,district_131,1,state_01
10,9088437365,scl_9088437365,rural,secondary,123484170,cluster_123484170,12345,block_12345,127,district_127,1,state_01
2,9416826864,scl_9416826864,urban,upper_primary,123492910,cluster_123492910,12353,block_12353,132,district_132,1,state_01
5,9300592000,scl_9300592000,rural,upper_primary,123477845,cluster_123477845,12354,block_12354,127,district_127,1,state_01
11,9233829597,scl_9233829597,rural,primary,123486351,cluster_123486351,12351,block_12351,126,district_126,1,state_01
4,9397047876,scl_9397047876,urban,senior_secondary,123471069,cluster_123471069,12345,block_12345,130,district_130,1,state_01
12,9468349820,scl_9468349820,urban,upper_primary,123458818,cluster_123458818,12353,block_12353,125,district_125,1,state_01
3,9174635276,scl_9174635276,rural,upper_primary,123477016,cluster_123477016,12347,block_12347,128,district_128,1,state_01
11,9552840742,scl_9552840742,urban,upper_primary,123469294,cluster_123469294,12349,block_12349,129,district_129,1,state_01
7,9259821675,scl_9259821675,urban,upper_primary,123499609,cluster_123499609,12346,block_12346,125,district_125,1,state_01
9,9115728600,scl_9115728600,urban,primary,123481060,cluster_123481060,12348,block_12348,128,district_128,1,state_01
8,9073298017,scl_9073298017,rural,senior_secondary,123494653,cluster_123494653,12349,block_12349,128,district_128,1,state_01
4,9543524449,scl_9543524449,rural,secondary,123488186,cluster_123488186,12355,block_12355,123,district_123,1,state_01
2,9456289958,scl_9456289958,urban,upper_primary,123472571,cluster_123472571,12355,block_12355,124,district_124,1,state_01
8,9224825706,scl_9224825706,rural,upper_primary,123485711,cluster_123485711,12348,block_12348,127,district_127,1,state_01
3,9435287038,scl_9435287038,rural,secondary,123465407,cluster_123465407,12349,block_12349,124,district_124,1,state_01
4,9561024431,scl_9561024431,urban,upper_primary,123461402,cluster_123461402,12345,block_12345,130,district_130,1,state_01
10,9266802627,scl_9266802627,rural,secondary,123472313,cluster_123472313,12352,block_12352,123,district_123,1,state_01
11,9054304193,scl_9054304193,rural,upper_primary,123491630,cluster_123491630,12351,block_12351,128,district_128,1,state_01
5,9352606953,scl_9352606953,rural,upper_primary,123459767,cluster_123459767,12352,block_12352,123,district_123,1,state_01
8,9536600346,scl_9536600346,rural,upper_primary,123493715,cluster_123493715,12353,block_12353,125,district_125,1,state_01
6,9415368622,scl_9415368622,urban,senior_secondary,123490511,cluster_123490511,12354,block_12354,130,district_130,1,state_01
5,9209595332,scl_9209595332,rural,primary,123469832,cluster_123469832,12347,block_12347,128,district_128,1,state_01
8,9321048947,scl_9321048947,urban,primary,123484454,cluster_123484454,12345,block_12345,125,district_125,1,state_01
2,9370168108,scl_9370168108,urban,upper_primary,123478605,cluster_123478605,12351,block_12351,130,district_130,1,state_01
10,9202677664,scl_9202677664,urban,secondary,123468116,cluster_123468116,12347,block_12347,129,district_129,1,state_01
11,9428122895,scl_9428122895,rural,senior_secondary,123499305,cluster_123499305,12346,block_12346,131,district_131,1,state_01
1,9346703024,scl_9346703024,urban,upper_primary,123479479,cluster_123479479,12350,block_12350,126,district_126,1,state_01
3,9043447752,scl_9043447752,urban,secondary,123495526,cluster_123495526,12354,block_12354,123,district_123,1,state_01
7,9152490850,scl_9152490850,rural,upper_primary,123458355,cluster_123458355,12353,block_12353,132,district_132,1,state_01
9,9204707957,scl_9204707957,rural,primary,123469521,cluster_123469521,12346,block_12346,124,district_124,1,state_01
7,9165286578,scl_9165286578,rural,primary,123460775,cluster_123460775,12354,block_12354,131,district_131,1,state_01
10,9366052275,scl_9366052275,rural,senior_secondary,123470526,cluster_123470526,12349,block_12349,131,district_131,1,state_01
7,9098837497,scl_9098837497,urban,secondary,123458953,cluster_123458953,12349,block_12349,124,district_124,1,state_01
1,9021475426,scl_9021475426,urban,secondary,123486843,cluster_123486843,12354,block_12354,124,district_124,1,state_01
10,9033409625,scl_9033409625,rural,secondary,123497708,cluster_123497708,12351,block_12351,123,district_123,1,state_01
2,9566254123,scl_9566254123,rural,secondary,123489913,cluster_123489913,12348,block_12348,125,district_125,1,state_01
7,9135707967,scl_9135707967,rural,upper_primary,123475476,cluster_123475476,12350,block_12350,125,district_125,1,state_01
8,9360377027,scl_9360377027,urban,upper_primary,123496524,cluster_123496524,12353,block_12353,124,district_124,1,state_01
7,9266143654,scl_9266143654,urban,upper_primary,123485091,cluster_123485091,12347,block_12347,127,district_127,1,state_01
6,9455188030,scl_9455188030,rural,senior_secondary,123469347,cluster_123469347,12355,block_12355,130,district_130,1,state_01
11,9042182997,scl_9042182997,rural,upper_primary,123463704,cluster_123463704,12354,block_12354,123,district_123,1,state_01
11,9370011947,scl_9370011947,rural,upper_primary,123460916,cluster_123460916,12349,block_12349,125,district_125,1,state_01
4,9254473255,scl_9254473255,rural,senior_secondary,123474306,cluster_123474306,12354,block_12354,127,district_127,1,state_01
7,9540592718,scl_9540592718,urban,primary,123483450,cluster_123483450,12351,block_12351,132,district_132,1,state_01
4,9445796576,scl_9445796576,rural,upper_primary,123475665,cluster_123475665,12348,block_12348,130,district_130,1,state_01
5,9153005257,scl_9153005257,urban,primary,123488982,cluster_123488982,12354,block_12354,132,district_132,1,state_01
2,9513048511,scl_9513048511,urban,primary,123462446,cluster_123462446,12352,block_12352,132,district_132,1,state_01
1,9426787290,scl_9426787290,urban,upper_primary,123496690,cluster_123496690,12354,block_12354,125,district_125,1,state_01
2,9315656465,scl_9315656465,urban,primary,123459605,cluster_123459605,12353,block_12353,125,district_125,1,state_01
6,9142110370,scl_9142110370,urban,senior_secondary,123495462,cluster_123495462,12345,block_12345,123,district_123,1,state_01
2,9136782302,scl_9136782302,urban,upper_primary,123488982,cluster_123488982,12355,block_12355,127,district_127,1,state_01
4,9535459908,scl_9535459908,urban,secondary,123485127,cluster_123485127,12346,block_12346,132,district_132,1,state_01
11,9436016584,scl_9436016584,urban,senior_secondary,123471978,cluster_123471978,12354,block_12354,128,district_128,1,state_01
9,9034324339,scl_9034324339,urban,upper_primary,123466184,cluster_123466184,12355,block_12355,126,district_126,1,state_01
4,9353416957,scl_9353416957,rural,secondary,123463581,cluster_123463581,12352,block_12352,127,district_127,1,state_01
7,9274770699,scl_9274770699,rural,upper_primary,123456994,cluster_123456994,12353,block_12353,123,district_123,1,state_01
4,9493604923,scl_9493604923,rural,senior_secondary,123489525,cluster_123489525,12351,block_12351,128,district_128,1,state_01
8,9116341489,scl_9116341489,urban,primary,123498067,cluster_123498067,12345,block_12345,126,district_126,1,state_01
11,9071131158,scl_9071131158,urban,secondary,123498881,cluster_123498881,12346,block_12346,128,district_128,1,state_01
11,9256995013,scl_9256995013,rural,secondary,123496223,cluster_123496223,12355,block_12355,131,district_131,1,state_01
7,9157674922,scl_9157674922,rural,senior_secondary,123488482,cluster_123488482,12354,block_12354,128,district_128,1,state_01
11,9484482446,scl_9484482446,urban,upper_primary,123482430,cluster_123482430,12347,block_12347,124,district_124,1,state_01
1,9310328054,scl_9310328054,rural,upper_primary,123488883,cluster_123488883,12354,block_12354,132,district_132,1,state_01
9,9448287300,scl_9448287300,urban,primary,123483921,cluster_123483921,12345,block_12345,125,district_125,1,state_01
5,9452453238,scl_9452453238,urban,senior_secondary,123497001,cluster_123497001,12348,block_12348,130,district_130,1,state_01
7,9386282343,scl_9386282343,urban,secondary,123485506,cluster_123485506,12351,block_12351,129,district_129,1,state_01
10,9406662428,scl_9406662428,urban,secondary,123499758,cluster_123499758,12354,block_12354,130,district_130,1,state_01
10,9009584275,scl_9009584275,urban,primary,123466885,cluster_123466885,12351,block_12351,128,district_128,1,state_01
2,9471692551,scl_9471692551,urban,upper_primary,123481222,cluster_123481222,12350,block_12350,130,district_130,1,state_01
1,9166091412,scl_9166091412,rural,senior_secondary,123459599,cluster_123459599,12349,block_12349,129,district_129,1,state_01
7,9430958551,scl_9430958551,urban,primary,123487871,cluster_123487871,12349,block_12349,126,district_126,1,state_01
1,9387601924,scl_9387601924,rural,upper_primary,123490621,cluster_123490621,12352,block_12352,126,district_126,1,state_01
4,9546834724,scl_9546834724,rural,secondary,123497428,cluster_123497428,12352,block_12352,125,district_125,1,state_01
7,9054910270,scl_9054910270,urban,primary,123457449,cluster_123457449,12348,block_12348,132,district_132,1,state_01
8,9451064553,scl_9451064553,rural,secondary,123481804,cluster_123481804,12347,block_12347,129,district_129,1,state_01
3,9315949624,scl_9315949624,rural,upper_primary,123457788,cluster_123457788,12350,block_12350,126,district_126,1,state_01
9,9165565596,scl_9165565596,rural,upper_primary,123471642,cluster_123471642,12353,block_12353,123,district_123,1,state_01
6,9367089775,scl_9367089775,rural,secondary,123456937,cluster_123456937,12354,block_12354,127,district_127,1,state_01
12,9278331867,scl_9278331867,rural,upper_primary,123484075,cluster_123484075,12350,block_12350,127,district_127,1,state_01
9,9073861736,scl_9073861736,rural,secondary,123472741,cluster_123472741,12348,block_12348,127,district_127,1,state_01
10,9348593939,scl_9348593939,urban,upper_primary,123469094,cluster_123469094,12352,block_12352,126,district_126,1,state_01
8,9455213350,scl_9455213350,rural,senior_secondary,123481404,cluster_123481404,12346,block_12346,131,district_131,1,state_01
2,9180908013,scl_9180908013,urban,upper_primary,123461934,cluster_123461934,12349,block_12349,129,district_129,1,state_01
10,9137632140,scl_9137632140,rural,upper_primary,123484053,cluster_123484053,12345,block_12345,124,district_124,1,state_01
3,9369742240,scl_9369742240,rural,upper_primary,123481477,cluster_123481477,12353,block_12353,130,district_130,1,state_01
7,9378307975,scl_9378307975,rural,senior_secondary,123487983,cluster_123487983,12346,block_12346,127,district_127,1,state_01
6,9280899071,scl_9280899071,rural,senior_secondary,123489853,cluster_123489853,12355,block_12355,123,district_123,1,state_01
9,9423460370,scl_9423460370,rural,senior_secondary,123475653,cluster_123475653,12350,block_12350,124,district_124,1,state_01
5,9420392125,scl_9420392125,rural,senior_secondary,123483824,cluster_123483824,12350,block_12350,132,district_132,1,state_01
7,9196994702,scl_9196994702,rural,senior_secondary,123492464,cluster_123492464,12346,block_12346,125,district_125,1,state_01
6,9141237221,scl_9141237221,rural,upper_primary,123492464,cluster_123492464,12354,block_12354,132,district_132,1,state_01
10,9567674307,scl_9567674307,urban,secondary,123470714,cluster_123470714,12352,block_12352,131,district_131,1,state_01
6,9414974959,scl_9414974959,urban,senior_secondary,123499917,cluster_123499917,12352,block_12352,130,district_130,1,state_01
12,9444129911,scl_9444129911,urban,primary,123478391,cluster_123478391,12353,block_12353,123,district_123,1,state_01
8,9402961582,scl_9402961582,urban,senior_secondary,123488598,cluster_123488598,12355,block_12355,124,district_124,1,state_01
9,9112557531,scl_9112557531,urban,secondary,123493621,cluster_123493621,12355,block_12355,123,district_123,1,state_01
3,9157411784,scl_9157411784,rural,secondary,123483510,cluster_123483510,12347,block_12347,124,district_124,1,state_01
6,9268576392,scl_9268576392,urban,primary,123492669,cluster_123492669,12351,block_12351,129,district_129,1,state_01
11,9398660741,scl_9398660741,urban,primary,123490761,cluster_123490761,12347,block_12347,127,district_127,1,state_01
9,9438607655,scl_9438607655,urban,senior_secondary,123459424,cluster_123459424,12354,block_12354,123,district_123,1,state_01
8,9466473325,scl_9466473325,urban,secondary,123470668,cluster_123470668,12351,block_12351,125,district_125,1,state_01
5,9464329155,scl_9464329155,urban,senior_secondary,123496190,cluster_123496190,12355,block_12355,125,district_125,1,state_01
1,9340103567,scl_9340103567,urban,primary,123477717,cluster_123477717,12353,block_12353,129,district_129,1,state_01
7,9024972473,scl_9024972473,rural,senior_secondary,123469134,cluster_123469134,12351,block_12351,125,district_125,1,state_01
4,9466802589,scl_9466802589,rural,secondary,123465915,cluster_123465915,12346,block_12346,126,district_126,1,state_01
6,9482813272,scl_9482813272,urban,secondary,123496787,cluster_123496787,12352,block_12352,124,district_124,1,state_01
3,9267910888,scl_9267910888,rural,secondary,123477254,cluster_123477254,12347,block_12347,129,district_129,1,state_01
11,9469773727,scl_9469773727,urban,secondary,123498375,cluster_123498375,12345,block_12345,127,district_127,1,state_01
7,9208579513,scl_9208579513,urban,secondary,123489615,cluster_123489615,12347,block_12347,123,district_123,1,state_01
7,9027058575,scl_9027058575,rural,secondary,123478234,cluster_123478234,12350,block_12350,128,district_128,1,state_01
7,9501874839,scl_9501874839,rural,upper_primary,123499478,cluster_123499478,12351,block_12351,131,district_131,1,state_01
12,9459938953,scl_9459938953,urban,primary,123486944,cluster_123486944,12347,block_12347,123,district_123,1,state_01
2,9176813005,scl_9176813005,rural,senior_secondary,123479978,cluster_123479978,12345,block_12345,124,district_124,1,state_01
10,9343219650,scl_9343219650,urban,secondary,123495513,cluster_123495513,12348,block_12348,125,district_125,1,state_01
10,9514593622,scl_9514593622,rural,upper_primary,123481525,cluster_123481525,12350,block_12350,129,district_129,1,state_01
3,9309622077,scl_9309622077,urban,upper_primary,123460851,cluster_123460851,12349,block_12349,125,district_125,1,state_01
6,9434695562,scl_9434695562,rural,primary,123493043,cluster_123493043,12347,block_12347,131,district_131,1,state_01
12,9245486934,scl_9245486934,urban,senior_secondary,123467647,cluster_123467647,12348,block_12348,125,district_125,1,state_01
12,9166853738,scl_9166853738,urban,senior_secondary,123459200,cluster_123459200,12346,block_12346,123,district_123,1,state_01
3,9375933316,scl_9375933316,rural,senior_secondary,123475245,cluster_123475245,12354,block_12354,125,district_125,1,state_01
3,9554911790,scl_9554911790,urban,primary,123496545,cluster_123496545,12348,block_12348,132,district_132,1,state_01
4,9506543773,scl_9506543773,rural,senior_secondary,123466336,cluster_123466336,12351,block_12351,126,district_126,1,state_01
10,9243900413,scl_9243900413,rural,primary,123460323,cluster_123460323,12345,block_12345,125,district_125,1,state_01
4,9046430177,scl_9046430177,urban,upper_primary,123473989,cluster_123473989,12348,block_12348,127,district_127,1,state_01
3,9461309101,scl_9461309101,rural,upper_primary,123495605,cluster_123495605,12348,block_12348,127,district_127,1,state_01
3,9067441740,scl_9067441740,rural,senior_secondary,123492984,cluster_123492984,12355,block_12355,126,district_126,1,state_01
4,9059757040,scl_9059757040,rural,secondary,123465443,cluster_123465443,12355,block_12355,128,district_128,1,state_01
10,9429665821,scl_9429665821,rural,upper_primary,123487401,cluster_123487401,12348,block_12348,125,district_125,1,state_01
10,9500360796,scl_9500360796,urban,upper_primary,123482181,cluster_123482181,12352,block_12352,124,district_124,1,state_01
10,9527699063,scl_9527699063,rural,senior_secondary,123490333,cluster_123490333,12352,block_12352,130,district_130,1,state_01
6,9280336798,scl_9280336798,rural,primary,123480983,cluster_123480983,12349,block_12349,123,district_123,1,state_01
11,9424378065,scl_9424378065,urban,senior_secondary,123486647,cluster_123486647,12355,block_12355,130,district_130,1,state_01
8,9384010251,scl_9384010251,urban,primary,123498039,cluster_123498039,12353,block_12353,126,district_126,1,state_01
9,9158299497,scl_9158299497,rural,senior_secondary,123471924,cluster_123471924,12353,block_12353,124,district_124,1,state_01
6,9254597963,scl_9254597963,rural,upper_primary,123482319,cluster_123482319,12345,block_12345,129,district_129,1,state_01
5,9490638235,scl_9490638235,rural,upper_primary,123458986,cluster_123458986,12351,block_12351,129,district_129,1,state_01
5,9114099716,scl_9114099716,rural,secondary,123487270,cluster_123487270,12351,block_12351,124,district_124,1,state_01
8,9147433471,scl_9147433471,rural,senior_secondary,123487617,cluster_123487617,12351,block_12351,128,district_128,1,state_01
11,9254984220,scl_9254984220,rural,primary,123466665,cluster_123466665,12353,block_12353,129,district_129,1,state_01
10,9509359069,scl_9509359069,rural,senior_secondary,123493353,cluster_123493353,12353,block_12353,125,district_125,1,state_01
11,9339706110,scl_9339706110,rural,upper_primary,123461165,cluster_123461165,12349,block_12349,127,district_127,1,state_01
12,9399029846,scl_9399029846,rural,secondary,123469868,cluster_123469868,12349,block_12349,129,district_129,1,state_01
3,9494250883,scl_9494250883,rural,secondary,123495144,cluster_123495144,12346,block_12346,123,district_123,1,state_01
1,9558833148,scl_9558833148,urban,senior_secondary,123481863,cluster_123481863,12351,block_12351,125,district_125,1,state_01
10,9106858658,scl_9106858658,rural,primary,123494416,cluster_123494416,12348,block_12348,123,district_123,1,state_01
1,9393160056,scl_9393160056,urban,upper_primary,123471438,cluster_123471438,12349,block_12349,124,district_124,1,state_01
5,9266804937,scl_9266804937,urban,senior_secondary,123485091,cluster_123485091,12346,block_12346,132,district_132,1,state_01
8,9100636942,scl_9100636942,rural,secondary,123496264,cluster_123496264,12346,block_12346,125,district_125,1,state_01
11,9305791379,scl_9305791379,urban,upper_primary,123498353,cluster_123498353,12346,block_12346,129,district_129,1,state_01
8,9276404110,scl_9276404110,urban,secondary,123482199,cluster_123482199,12346,block_12346,125,district_125,1,state_01
6,9523364116,scl_9523364116,urban,upper_primary,123471293,cluster_123471293,12355,block_12355,128,district_128,1,state_01
10,9575111869,scl_9575111869,rural,secondary,123460463,cluster_123460463,12345,block_12345,124,district_124,1,state_01
12,9141689434,scl_9141689434,urban,secondary,123490262,cluster_123490262,12347,block_12347,127,district_127,1,state_01
3,9544660500,scl_9544660500,urban,senior_secondary,123459778,cluster_123459778,12350,block_12350,128,district_128,1,state_01
8,9107969791,scl_9107969791,rural,primary,123468253,cluster_123468253,12353,block_12353,129,district_129,1,state_01
4,9116204114,scl_9116204114,rural,upper_primary,123497940,cluster_123497940,12350,block_12350,132,district_132,1,state_01
9,9568122271,scl_9568122271,rural,senior_secondary,123487911,cluster_123487911,12350,block_12350,132,district_132,1,state_01
2,9438193204,scl_9438193204,urban,upper_primary,123481566,cluster_123481566,12345,block_12345,132,district_132,1,state_01
9,9277096779,scl_9277096779,urban,secondary,123487998,cluster_123487998,12347,block_12347,124,district_124,1,state_01
6,9054498731,scl_9054498731,urban,primary,123468577,cluster_123468577,12349,block_12349,132,district_132,1,state_01
7,9332886585,scl_9332886585,rural,primary,123486599,cluster_123486599,12346,block_12346,126,district_126,1,state_01
11,9360938865,scl_9360938865,urban,senior_secondary,123495173,cluster_123495173,12353,block_12353,128,district_128,1,state_01
9,9168169987,scl_9168169987,rural,secondary,123498498,cluster_123498498,12350,block_12350,127,district_127,1,state_01
10,9077206749,scl_9077206749,rural,secondary,123493710,cluster_123493710,12350,block_12350,123,district_123,1,state_01
7,9480687375,scl_9480687375,urban,primary,123498134,cluster_123498134,12347,block_12347,131,district_131,1,state_01
1,9390856165,scl_9390856165,urban,primary,123490401,cluster_123490401,12350,block_12350,123,district_123,1,state_01
10,9498146990,scl_9498146990,urban,primary,123493465,cluster_123493465,12347,block_12347,132,district_132,1,state_01
12,9018291321,scl_9018291321,rural,senior_secondary,123463507,cluster_123463507,12353,block_12353,125,district_125,1,state_01
2,9433686723,scl_9433686723,rural,upper_primary,123479168,cluster_123479168,12348,block_12348,131,district_131,1,state_01
7,9429250840,scl_9429250840,urban,upper_primary,123468971,cluster_123468971,12355,block_12355,127,district_127,1,state_01
8,9290301962,scl_9290301962,rural,secondary,123498533,cluster_123498533,12348,block_12348,126,district_126,1,state_01
2,9516041364,scl_9516041364,rural,senior_secondary,123459974,cluster_123459974,12352,block_12352,129,district_129,1,state_01
1,9336663183,scl_9336663183,urban,senior_secondary,123457813,cluster_123457813,12355,block_12355,130,district_130,1,state_01
12,9311587348,scl_9311587348,rural,upper_primary,123484751,cluster_123484751,12347,block_12347,127,district_127,1,state_01
9,9105484240,scl_9105484240,urban,primary,123487540,cluster_123487540,12351,block_12351,124,district_124,1,state_01
10,9141317637,scl_9141317637,rural,secondary,123484800,cluster_123484800,12348,block_12348,131,district_131,1,state_01
1,9215894992,scl_9215894992,rural,primary,123458754,cluster_123458754,12350,block_12350,129,district_129,1,state_01
8,9444644363,scl_9444644363,urban,senior_secondary,123476577,cluster_123476577,12346,block_12346,131,district_131,1,state_01
8,9363677525,scl_9363677525,rural,senior_secondary,123493122,cluster_123493122,12346,block_12346,130,district_130,1,state_01
2,9134115985,scl_9134115985,urban,senior_secondary,123476890,cluster_123476890,12350,block_12350,125,district_125,1,state_01
4,9518647942,scl_9518647942,rural,upper_primary,123469528,cluster_123469528,12347,block_12347,131,district_131,1,state_01
9,9511706834,scl_9511706834,urban,upper_primary,123487522,cluster_123487522,12349,block_12349,125,district_125,1,state_01
11,9508975326,scl_9508975326,urban,primary,123471950,cluster_123471950,12349,block_12349,124,district_124,1,state_01
8,9473631582,scl_9473631582,urban,senior_secondary,123479857,cluster_123479857,12349,block_12349,127,district_127,1,state_01
6,9463848877,scl_9463848877,urban,primary,123477947,cluster_123477947,12352,block_12352,123,district_123,1,state_01
8,9047567835,scl_9047567835,rural,secondary,123486049,cluster_123486049,12354,block_12354,127,district_127,1,state_01
7,9518974092,scl_9518974092,rural,primary,123480363,cluster_123480363,12354,block_12354,123,district_123,1,state_01
3,9226970553,scl_9226970553,urban,primary,123466058,cluster_123466058,12349,block_12349,124,district_124,1,state_01
8,9145111558,scl_9145111558,urban,secondary,123487449,cluster_123487449,12346,block_12346,125,district_125,1,state_01
4,9374140414,scl_9374140414,urban,secondary,123469308,cluster_123469308,12349,block_12349,131,district_131,1,state_01
5,9404704229,scl_9404704229,urban,secondary,123484232,cluster_123484232,12345,block_12345,131,district_131,1,state_01
7,9147221074,scl_9147221074,urban,upper_primary,123457599,cluster_123457599,12347,block_12347,124,district_124,1,state_01
8,9391317594,scl_9391317594,urban,senior_secondary,123476315,cluster_123476315,12354,block_12354,132,district_132,1,state_01
2,9288075848,scl_9288075848,rural,upper_primary,123479578,cluster_123479578,12346,block_12346,131,district_131,1,state_01
3,9385423923,scl_9385423923,urban,senior_secondary,123497974,cluster_123497974,12351,block_12351,129,district_129,1,state_01
10,9471484289,scl_9471484289,urban,senior_secondary,123498651,cluster_123498651,12350,block_12350,126,district_126,1,state_01
9,9488766515,scl_9488766515,urban,secondary,123472260,cluster_123472260,12355,block_12355,131,district_131,1,state_01
10,9011805950,scl_9011805950,urban,secondary,123480921,cluster_123480921,12347,block_12347,127,district_127,1,state_01
2,9379027918,scl_9379027918,rural,secondary,123479351,cluster_123479351,12350,block_12350,126,district_126,1,state_01
5,9275023768,scl_9275023768,rural,senior_secondary,123487327,cluster_123487327,12349,block_12349,125,district_125,1,state_01
10,9143789398,scl_9143789398,rural,primary,123458974,cluster_123458974,12350,block_12350,125,district_125,1,state_01
6,9065303293,scl_9065303293,rural,senior_secondary,123458412,cluster_123458412,12350,block_12350,132,district_132,1,state_01
3,9546939150,scl_9546939150,rural,secondary,123494613,cluster_123494613,12353,block_12353,126,district_126,1,state_01
4,9108834003,scl_9108834003,rural,secondary,123486545,cluster_123486545,12351,block_12351,131,district_131,1,state_01
1,9338779163,scl_9338779163,urban,senior_secondary,123489269,cluster_123489269,12346,block_12346,131,district_131,1,state_01
12,9009238286,scl_9009238286,urban,secondary,123460670,cluster_123460670,12352,block_12352,126,district_126,1,state_01
6,9037393246,scl_9037393246,rural,secondary,123477035,cluster_123477035,12350,block_12350,123,district_123,1,state_01
1,9539792062,scl_9539792062,urban,senior_secondary,123486900,cluster_123486900,12352,block_12352,124,district_124,1,state_01
3,9495850511,scl_9495850511,rural,primary,123466986,cluster_123466986,12346,block_12346,130,district_130,1,state_01
12,9033861700,scl_9033861700,rural,secondary,123483252,cluster_123483252,12346,block_12346,124,district_124,1,state_01
8,9012800881,scl_9012800881,rural,secondary,123487305,cluster_123487305,12346,block_12346,132,district_132,1,state_01
